con,tag_id,total_distance,high_intensity_distance,sprint_distance,total_effort,hora,x_pos,y_pos,heading,direction,energy,speed,tot_distance,total_effort_diff,total_energy_diff,total_sprint_diff
18:04:232,2,700.972,0.688441,0,720.974,18:04:23,46.7089,52.5669,2.53864,0.935009,720.928,1.49553,700.351,0.074,0.086,0
18:04:242,2,701.166,0.688441,0,720.996,18:04:24,46.9487,52.444,2.56661,-2.7612,720.994,1.00359,701.115,0.022,0.066,0
18:04:252,2,702.296,0.688441,0,721.117,18:04:25,47.0275,51.5283,2.90488,2.51729,721.091,0.801143,702.074,0.121,0.097,0
18:04:262,2,703.415,0.688441,0,722.953,18:04:26,47.8825,51.4049,-2.9814,1.65631,721.977,1.08796,702.976,1.836,0.886,0
18:04:272,2,703.922,0.688441,0,727.1,18:04:27,48.4947,51.0902,2.1396,2.3733,726.45,0.233413,703.683,4.147,4.473,0
18:04:282,2,704.788,0.688441,0,728.267,18:04:28,48.6586,50.4421,2.72482,-3.12323,728.166,1.30439,704.369,1.167,1.716,0
18:04:292,2,706.076,0.688441,0,729.209,18:04:29,49.1553,49.6859,2.22244,1.77109,729.084,1.92804,705.495,0.942,0.918,0
18:04:302,2,709.317,0.688441,0,730.224,18:04:30,51.5417,49.518,1.30806,1.21564,729.804,2.04261,707.92,1.015,0.72,0
18:04:322,2,711.438,0.688441,0,730.956,18:04:32,53.4885,51.8827,1.17145,0.928289,730.847,1.07437,711.042,0.732,1.043,0
18:04:332,2,713.276,0.688441,0,731.276,18:04:33,55.4103,51.9333,1.71734,1.66955,731.151,2.14347,712.988,0.32,0.304,0
18:04:342,2,714.623,0.688441,0,731.739,18:04:34,56.5011,51.4159,1.94112,2.11993,731.616,1.31233,714.235,0.463,0.465,0
18:04:352,2,716.083,0.688441,0,731.968,18:04:35,57.8861,50.4493,2.13937,2.60099,731.937,1.4353,715.954,0.229,0.321,0
18:04:362,2,717.696,0.688441,0,732.599,18:04:36,57.6099,50.4782,-2.97548,-0.865086,732.255,1.05588,716.792,0.631,0.318,0
18:04:372,2,720.698,0.688441,0,734.547,18:04:37,57.1362,49.4689,-2.2949,-2.99099,732.72,2.5172,718.161,1.948,0.465,0
18:04:392,2,724.803,0.688441,0,738.964,18:04:39,53.3621,46.1922,-2.20849,-1.82002,737.905,3.06781,723.732,4.417,5.185,0
18:04:422,2,730.989,0.688441,0,742.359,18:04:42,48.3468,42.821,1.30383,-0.820083,742.359,1.85747,730.989,3.395,4.454,0
18:04:442,2,733.857,0.688441,0,743.015,18:04:44,46.0397,42.5895,1.19498,-1.8741,742.941,1.14079,733.534,0.656,0.582,0
18:04:452,2,734.285,0.688441,0,743.25,18:04:45,45.3793,42.615,1.51781,-2.37545,743.23,0.414613,734.222,0.235,0.289,0
18:04:472,2,736.061,0.688441,0,743.512,18:04:47,44.478,43.3659,1.39694,-2.52328,743.461,0.642294,735.847,0.262,0.231,0
18:04:482,2,736.677,0.688441,0,743.853,18:04:48,44.3023,43.3845,-0.0328363,-0.163226,743.662,0.861054,736.312,0.341,0.201,0
18:04:492,2,737.728,0.688441,0,744.157,18:04:49,43.9841,44.5384,-0.49159,-0.675438,744.1,1.36666,737.529,0.304,0.438,0
18:04:502,2,738.827,0.688441,0,744.507,18:04:50,43.1173,44.6603,0.824166,-2.10345,744.441,0.664048,738.516,0.35,0.341,0
18:04:512,2,739.492,0.688441,0,744.725,18:04:51,42.6445,44.5939,1.44438,0.156126,744.577,0.116777,739.012,0.218,0.136,0
18:04:522,2,739.869,0.688441,0,744.879,18:04:52,43.0723,44.835,1.52847,0.436224,744.739,0.388223,739.511,0.154,0.162,0
18:04:532,2,741.091,0.688441,0,747.773,18:04:53,42.5993,45.5866,0.855106,-0.782734,746.01,1.37697,740.423,2.894,1.271,0
18:04:542,2,742.5,0.688441,0,748.781,18:04:54,41.9576,46.5557,0.0423862,0.0886471,748.139,1.15995,741.639,1.008,2.129,0
18:04:552,2,744.05,0.688441,0,749.477,18:04:55,42.5306,48.025,0.405067,0.525658,749.191,1.95896,743.224,0.696,1.052,0
18:04:572,2,748.11,0.688441,0,756.742,18:04:57,41.5431,50.9478,-0.550308,-0.92749,753.391,1.88266,747.025,7.265,4.2,0
18:04:582,2,749.533,0.688441,0,760.229,18:04:58,40.7584,52.5312,0.582706,0.0139557,759.483,2.06655,748.872,3.487,6.092,0
18:05:012,2,757.231,0.688441,0,765.489,18:05:01,44.0504,53.1502,2.52385,2.5605,763.043,2.51592,754.758,5.26,3.56,0
18:05:022,2,758.843,0.688441,0,767.307,18:05:02,45.9298,51.3654,2.60342,2.21437,765.526,2.61816,757.362,1.818,2.483,0
18:05:032,2,759.784,0.688441,0,768.371,18:05:03,48.0085,50.3702,2.67458,1.83293,768.362,1.9696,759.687,1.064,2.836,0
18:05:042,2,761.718,0.688441,0,770.785,18:05:04,49.527,49.1327,3.10085,2.65013,770.785,2.17898,761.718,2.414,2.423,0
18:05:052,2,763.413,0.688441,0,771.412,18:05:05,49.9674,47.5091,-2.97927,3.09659,771.412,1.39729,763.413,0.627,0.627,0
18:05:062,2,765.072,0.688441,0,771.942,18:05:06,49.6828,46.2088,3.07164,-2.72221,771.849,1.2677,764.757,0.53,0.437,0
18:05:072,2,766.602,0.688441,0,772.227,18:05:07,49.3678,44.8837,3.12222,2.95592,772.141,1.74819,766.152,0.285,0.292,0
18:05:082,2,768.512,0.688441,0,772.589,18:05:08,49.6688,43.7198,-2.88388,-2.1132,772.397,0.752899,767.422,0.362,0.256,0
18:05:102,2,771.271,0.688441,0,772.993,18:05:10,47.2485,43.8393,1.45321,-1.26599,772.853,1.51467,770.135,0.404,0.456,0
18:05:162,2,777.161,0.688441,0,773.607,18:05:16,42.7887,42.4387,1.56231,-0.442903,773.598,1.34549,777.032,0.614,0.745,0
18:05:172,2,777.809,0.688441,0,773.94,18:05:17,42.7,42.6153,2.75564,3.08577,773.846,0.708348,777.677,0.333,0.248,0
18:05:182,2,779.265,0.688441,0,774.585,18:05:18,42.2755,42.2112,-2.40459,-2.09726,774.163,0.926197,778.325,0.645,0.317,0
18:05:202,2,781.222,0.688441,0,776.217,18:05:20,40.9674,40.5705,1.18096,1.36457,775.14,0.630424,780.681,1.632,0.977,0
18:05:212,2,781.547,0.688441,0,776.428,18:05:21,40.9541,41.1767,0.107327,-0.853955,776.39,1.17656,781.487,0.211,1.25,0
18:05:222,2,783.012,0.688441,0,777.106,18:05:22,40.1438,42.2722,0.185024,-0.424493,777.057,1.47305,782.871,0.678,0.667,0
18:05:242,2,785.634,0.688441,0,778.057,18:05:24,39.0934,40.9018,2.41052,3.11365,778.057,2.98151,785.634,0.951,1,0
18:05:252,2,787.892,0.688441,0,779.021,18:05:25,39.5455,38.8462,2.94821,2.37662,778.974,1.12527,787.78,0.964,0.917,0
18:05:272,2,790.68,0.688441,0,780.461,18:05:27,40.8394,36.4248,2.75941,-0.303517,780.461,0.518704,790.68,1.44,1.487,0
18:05:282,2,792.178,0.688441,0,786.9,18:05:28,39.6073,36.0857,-2.82758,-2.37915,786.9,2.79265,792.178,6.439,6.439,0
18:05:292,2,795.461,0.688441,0,791.007,18:05:29,37.9458,33.2649,-2.55831,-2.64437,791.007,3.06977,795.461,4.107,4.107,0
18:05:312,2,800.234,0.688441,0,800.819,18:05:31,36.2545,29.5592,1.89095,2.37264,800.113,1.39118,799.693,9.812,9.106,0
18:05:322,2,802.777,0.688441,0,804.273,18:05:32,38.4853,29.0841,1.19613,1.41631,802.916,2.6075,802.034,3.454,2.803,0
18:05:352,2,808.65,0.688441,0,813.986,18:05:35,35.5408,28.0871,-2.61096,-1.71745,813.986,2.64605,808.65,9.713,11.07,0
18:05:362,2,811.269,0.688441,0,823.724,18:05:36,34.9453,27.7588,2.12501,1.89656,822.097,1.55695,809.918,9.738,8.111,0
18:05:382,2,816.718,0.688441,0,828.959,18:05:38,40.5087,30.7802,1.20201,1.16177,828.9,3.54367,816.544,5.235,6.803,0
18:05:412,2,825.355,0.688441,0,838.496,18:05:41,48.5491,32.4237,1.5128,1.31935,838.181,3.30744,824.866,9.537,9.281,0
18:05:422,2,827.436,0.688441,0,840.513,18:05:42,50.9934,32.8943,2.05692,1.74201,840.408,1.39351,827.37,2.017,2.227,0
18:05:432,2,827.942,0.688441,0,840.997,18:05:43,51.3979,32.6301,2.04357,-1.45796,840.993,0.239868,827.928,0.484,0.585,0
18:05:452,2,830.052,0.688441,0,841.877,18:05:45,49.6027,33.6412,2.14016,-0.56427,841.877,2.0794,830.052,0.88,0.884,0
18:05:462,2,832.375,0.688441,0,842.361,18:05:46,48.5965,34.2027,2.45014,-2.82536,842.24,2.69128,831.905,0.484,0.363,0
18:05:472,2,834.884,0.688441,0,842.869,18:05:47,48.1136,31.4783,-2.99758,3.06781,842.691,0.989402,834.678,0.508,0.451,0
18:05:482,2,835.676,0.688441,0,843.142,18:05:48,48.6055,31.7252,2.22308,1.42112,843.033,0.754129,835.372,0.273,0.342,0
18:05:492,2,837.932,0.688441,0,843.661,18:05:49,49.385,31.234,1.97129,2.50445,843.325,0.957997,836.319,0.519,0.292,0
18:05:502,2,839.091,0.688441,0,843.778,18:05:50,50.504,29.922,1.67434,2.18472,843.676,2.68477,838.066,0.117,0.351,0
18:05:512,2,840.669,0.688441,0,844.166,18:05:51,52.1988,29.469,1.61439,0.874647,843.962,1.06648,839.941,0.388,0.286,0
18:05:532,2,841.563,0.688441,0,844.926,18:05:53,52.5174,29.5204,-2.80584,-0.0308111,844.631,0.500268,841.449,0.76,0.669,0
18:05:542,2,842.766,0.688441,0,845.577,18:05:54,51.8265,28.4893,-2.20497,-2.40845,845.577,2.61233,842.766,0.651,0.946,0
18:05:552,2,848.545,0.688441,0,851.574,18:05:55,49.4197,26.6767,-1.97278,-2.01492,848.848,3.09743,845.795,5.997,3.271,0
18:05:562,2,849.992,0.688441,0,852.802,18:05:56,46.21,26.0565,2.88286,-1.606,851.825,3.6285,849.084,1.228,2.977,0
18:06:022,2,858.589,0.688441,0,861.875,18:06:02,38.1953,28.0212,3.04148,0.563316,861.514,0.291464,858.407,9.073,9.689,0
18:06:032,2,860.261,0.688441,0,862.869,18:06:03,39.2285,28.4675,2.07583,1.44153,862.269,1.77322,859.549,0.994,0.755,0
18:06:072,2,875.022,0.688441,0,878.139,18:06:07,42.5162,38.8385,0.552608,-0.181697,875.126,3.25782,873.205,15.27,12.857,0
18:06:082,2,876.335,0.688441,0,880.009,18:06:08,41.4987,41.205,-0.342157,-0.831704,879.469,2.37053,875.833,1.87,4.343,0
18:06:112,2,886.117,0.688441,0,892.447,18:06:11,35.958,47.4738,-0.601926,-1.29937,890.791,3.11942,884.694,12.438,11.322,0
18:06:122,2,892.761,0.688441,0,897.229,18:06:12,32.2915,48.8915,-0.974503,-1.10712,894.318,4.34692,888.63,4.782,3.527,0
