con,tag_id,total_distance,high_intensity_distance,sprint_distance,total_effort,hora,x_pos,y_pos,heading,direction,energy,speed,tot_distance,total_effort_diff,total_energy_diff,total_sprint_diff
18:02:2014,14,440.158,16.3959,0,517.072,18:02:20,31.2965,26.4204,1.30192,1.64747,515.625,3.47632,438.618,21.898,22.191,0
18:02:2114,14,442.712,16.3959,0,527.02,18:02:21,34.247,27.5718,1.48456,0.94412,518.902,2.44693,441.863,9.948,3.277,0
18:02:2214,14,443.648,16.3959,0,529.328,18:02:22,34.835,27.1505,2.15552,-3.07797,528.443,2.02788,443.222,2.308,9.541,0
18:02:2314,14,444.702,16.3959,0,530.431,18:02:23,35.0345,25.7296,1.12801,1.65458,530.431,0.376534,444.702,1.103,1.988,0
18:02:2414,14,445.807,16.3959,0,532.358,18:02:24,35.1765,26.7876,0.575748,-0.0242003,532.358,1.87914,445.807,1.927,1.927,0
18:02:3114,14,462.44,16.3959,0,549.911,18:02:31,38.8513,39.3928,2.30021,2.04969,549.513,2.33187,462.078,17.553,17.155,0
18:02:3414,14,475.872,16.3959,0,565.617,18:02:34,48.2098,34.2217,2.06905,1.86292,562.329,3.86156,472.9,15.706,12.816,0
18:02:3514,14,482.369,18.0517,0,572.057,18:02:35,52.9375,33.0577,2.0754,1.83357,567.291,5.52584,477.77,6.44,4.962,0
18:02:3614,14,483.151,18.0517,0,572.908,18:02:36,57.9467,31.1196,2.08347,2.04163,572.908,5.17694,483.151,0.851,5.617,0
18:02:3714,14,489.045,18.0517,0,582.25,18:02:37,61.8536,29.4075,2.20147,1.72914,578.482,3.12379,487.436,9.342,5.574,0
18:02:3914,14,492.328,18.0517,0,587.12,18:02:39,65.951,27.606,2.45245,2.2557,587.076,2.04665,492.228,4.87,8.594,0
18:02:4014,14,496.252,18.0517,0,592.2,18:02:40,67.6439,25.9787,2.76955,2.51739,590.022,3.47446,494.595,5.08,2.946,0
18:02:4114,14,499.73,18.0517,0,596.85,18:02:41,69.4558,23.3095,2.94301,2.6306,594.285,2.25026,497.822,4.65,4.263,0
18:02:4214,14,500.742,18.0517,0,597.217,18:02:42,70.0602,21.2909,-2.95671,2.93224,596.88,2.05288,499.938,0.367,2.595,0
18:02:4314,14,503.201,18.0517,0,597.794,18:02:43,70.4365,19.7162,3.13233,2.9155,597.544,1.69623,501.557,0.577,0.664,0
18:02:4414,14,504.851,18.0517,0,598.17,18:02:44,70.9382,17.6632,-3.11926,2.93123,597.924,1.62807,503.671,0.376,0.38,0
18:02:4514,14,505.49,18.0517,0,598.318,18:02:45,70.5851,16.4347,3.08766,-2.59883,598.222,1.43164,504.996,0.148,0.298,0
18:02:4614,14,506.648,18.0517,0,598.624,18:02:46,70.6537,15.6486,3.09217,2.30933,598.488,1.02268,505.935,0.306,0.266,0
18:02:4714,14,507.863,18.0517,0,598.804,18:02:47,70.9314,14.6765,2.87705,-3.06639,598.678,0.881436,506.994,0.18,0.19,0
18:02:5414,14,518.697,18.0517,0,611.761,18:02:54,74.7521,5.99654,0.561107,1.63228,610.896,1.83238,518.195,12.957,12.218,0
18:02:5514,14,522.875,18.0517,0,618.188,18:02:55,77.1096,4.92658,1.88491,2.24145,614.483,3.3984,520.822,6.427,3.587,0
18:02:5614,14,524.552,18.0517,0,624.014,18:02:56,78.9878,2.45978,1.85639,2.70476,621.112,2.20365,523.951,5.826,6.629,0
18:02:5714,14,525.338,18.0517,0,633.237,18:02:57,79.0237,1.29865,-0.910717,-2.21018,632.114,1.0656,525.228,9.223,11.002,0
18:02:5914,14,530.103,18.0517,0,661.308,18:02:59,75.4898,1.72882,-1.13813,-1.4832,657.62,2.16743,528.853,28.071,25.506,0
18:03:0214,14,536.393,18.0517,0,675.194,18:03:02,69.0471,3.2878,-0.935183,-0.512944,674.378,2.32826,535.766,13.886,16.758,0
18:03:0314,14,540.737,18.0517,0,681.206,18:03:03,68.2577,6.06063,-0.451542,-0.296771,679.005,3.08689,538.656,6.012,4.627,0
18:03:0514,14,545.393,18.0517,0,688.267,18:03:05,66.4361,12.0038,-0.623621,-0.336179,687.618,3.46636,544.878,7.061,8.613,0
18:03:0814,14,555.936,18.0517,0,705.44,18:03:08,62.9756,20.215,-0.444859,-0.523786,702.587,3.37323,553.794,17.173,14.969,0
18:03:0914,14,557.605,18.0517,0,707.101,18:03:09,60.5996,22.9241,-0.501475,-0.942809,706.925,3.68849,557.421,1.661,4.338,0
18:03:1114,14,565.576,18.0517,0,720.068,18:03:11,52.8887,24.359,-0.694773,-1.33416,719.759,4.15981,565.365,12.967,12.834,0
18:03:1214,14,572.686,18.0517,0,728.584,18:03:12,48.5135,26.6771,-0.898989,-1.08291,724.99,5.04185,570.334,8.516,5.231,0
18:03:1514,14,583.973,18.0517,0,745.082,18:03:15,37.5128,31.8982,-0.368311,-1.38446,742.566,2.78145,582.596,16.498,17.576,0
18:03:1614,14,584.668,18.0517,0,745.867,18:03:16,35.5344,31.6844,1.28362,-1.57935,745.739,1.31169,584.605,0.785,3.173,0
18:03:1714,14,586.081,18.0517,0,747.009,18:03:17,34.6456,32.6534,0.538498,-0.421838,746.997,1.56897,586.005,1.142,1.258,0
18:03:2014,14,589.161,18.0517,0,752.744,18:03:20,36.5379,33.8558,3.0173,2.8585,752.702,0.686664,589.126,5.735,5.705,0
18:03:2214,14,592.103,18.0517,0,754.511,18:03:22,35.1231,31.5044,-0.669756,-2.72656,754.432,2.05862,592.005,1.767,1.73,0
18:03:2414,14,597.174,18.0517,0,755.649,18:03:24,32.238,34.0408,-2.09638,-1.29177,755.592,1.71028,596.536,1.138,1.16,0
18:03:2514,14,599.556,18.0517,0,756.201,18:03:25,30.451,33.0482,1.46777,-2.32664,755.945,2.08514,598.649,0.552,0.353,0
18:03:2614,14,600.706,18.0517,0,756.612,18:03:26,29.3658,32.0542,1.07314,-2.19033,756.409,1.2753,600.124,0.411,0.464,0
18:03:2714,14,601.941,18.0517,0,756.953,18:03:27,28.7343,30.9651,1.03846,-3.11037,756.778,1.4322,601.448,0.341,0.369,0
18:03:2814,14,602.489,18.0517,0,757.139,18:03:28,28.5813,29.9627,1.0864,-2.23319,757.139,0.474007,602.489,0.186,0.361,0
18:03:2914,14,603.109,18.0517,0,757.616,18:03:29,28.2569,29.8667,1.07254,-1.09727,757.528,0.390314,602.838,0.477,0.389,0
18:03:3014,14,604.319,18.0517,0,757.928,18:03:30,27.3905,31.0612,1.77038,-0.563268,757.928,2.1047,604.319,0.312,0.4,0
18:03:3114,14,606.464,18.0517,0,759.653,18:03:31,26.6506,32.1608,-3.13089,-2.01708,758.43,0.687615,605.696,1.725,0.502,0
18:03:3214,14,609.583,18.0517,0,762.491,18:03:32,25.7946,29.8137,-2.84718,-2.86645,761.24,3.25863,608.212,2.838,2.81,0
18:03:3314,14,612.693,18.0517,0,766.159,18:03:33,25.0153,27.0181,-3.00016,-2.84287,764.481,2.7803,611.115,3.668,3.241,0
18:03:3414,14,614.665,18.0517,0,768.582,18:03:34,23.777,24.3491,-2.65622,-2.55464,767.793,3.05119,614.068,2.423,3.312,0
18:03:3514,14,617.83,18.0517,0,772.405,18:03:35,21.6102,22.646,-2.4815,-1.99853,771.43,2.77395,616.873,3.823,3.637,0
18:03:3614,14,619.375,18.0517,0,774.194,18:03:36,19.393,21.4902,-2.42472,-1.95799,774.194,2.32687,619.375,1.789,2.764,0
18:03:3814,14,624.36,18.0517,0,803.726,18:03:38,16.917,19.9966,0.48727,1.88676,794.479,1.64332,623.544,29.532,20.285,0
18:03:3914,14,624.534,18.0517,0,804.825,18:03:39,17.7775,19.9862,1.80554,0.519788,804.825,1.0763,624.534,1.099,10.346,0
18:03:4114,14,630.801,18.0517,0,821.624,18:03:41,21.9548,19.6716,2.27416,2.40067,818.181,1.91716,629.324,16.799,13.356,0
18:03:4314,14,636.391,18.0517,0,832.673,18:03:43,26.1426,18.623,1.41356,1.18296,828.636,2.92944,634.117,11.049,10.455,0
18:03:4414,14,638.366,18.0517,0,835.772,18:03:44,28.7542,19.5144,1.57994,1.40498,833.41,2.4267,636.883,3.099,4.774,0
18:03:4514,14,640.162,18.0517,0,838.278,18:03:45,31.2919,19.919,1.40403,1.3944,837.143,2.81211,639.454,2.506,3.733,0
18:03:4614,14,642.209,18.0517,0,841.364,18:03:46,33.8098,19.7125,2.36158,2.03979,841.237,1.95212,642.025,3.086,4.094,0
18:03:4714,14,643.654,18.0517,0,842.923,18:03:47,34.623,18.6954,-2.98391,2.6932,842.784,1.12492,643.363,1.559,1.547,0
18:03:4814,14,644.87,18.0517,0,843.539,18:03:48,35.4546,17.7213,2.82795,2.15928,843.449,1.21937,644.657,0.616,0.665,0
18:03:4914,14,647.229,18.0517,0,846.603,18:03:49,36.349,18.2274,0.714302,0.69315,844.613,1.91856,645.847,3.064,1.164,0
18:03:5014,14,650.181,18.0517,0,850.874,18:03:50,38.2016,19.6102,0.317213,1.13238,847.61,2.26432,648.176,4.271,2.997,0
18:03:5214,14,654.168,18.0517,0,856.172,18:03:52,43.1855,21.6017,1.1012,1.06546,855.44,2.35279,653.586,5.298,7.83,0
18:03:5314,14,655.745,18.0517,0,858.818,18:03:53,45.0571,22.3979,0.986883,1.07928,858.601,1.3346,655.622,2.646,3.161,0
18:03:5514,14,658.195,18.0517,0,860.488,18:03:55,46.5895,23.6426,1.29119,1.03201,860.199,1.01632,657.6,1.67,1.598,0
18:03:5714,14,660.385,18.0517,0,860.859,18:03:57,48.8375,25.1274,1.11927,1.11606,860.843,1.5694,660.309,0.371,0.644,0
18:04:0014,14,665.684,18.0517,0,862.228,18:04:00,48.8357,29.0642,0.856266,-0.720005,862.068,1.19129,665.364,1.369,1.225,0
18:04:0314,14,668.731,18.0517,0,863.971,18:04:03,46.578,29.421,1.61102,-1.66808,863.942,1.94493,668.637,1.743,1.874,0
18:04:0714,14,680.628,18.0517,0,879.305,18:04:07,37.6674,35.9923,-0.48494,-0.605405,878.65,3.81325,680.074,15.334,14.708,0
18:04:0814,14,682.583,18.0517,0,882.513,18:04:08,36.1325,37.8579,-0.0447275,-1.44907,882.253,1.01536,682.534,3.208,3.603,0
18:04:0914,14,683.261,18.0517,0,883.717,18:04:09,35.5321,37.5434,1.05745,-1.81491,883.661,0.255688,683.229,1.204,1.408,0
18:04:1214,14,687.293,18.0517,0,885.213,18:04:12,38.5018,39.7088,1.8545,1.3225,885.177,1.28341,687.107,1.496,1.516,0
18:04:1314,14,688.524,18.0517,0,885.592,18:04:13,39.8264,39.6536,1.76719,1.67279,885.561,1.65303,688.439,0.379,0.384,0
18:04:1514,14,692.699,18.0517,0,886.718,18:04:15,42.563,38.4227,1.99269,2.04828,886.534,1.24283,691.546,1.126,0.973,0
18:04:1614,14,693.997,18.0517,0,886.877,18:04:16,44.2192,37.6682,2.04298,1.96727,886.827,2.25186,693.366,0.159,0.293,0
18:04:1714,14,695.46,18.0517,0,887.29,18:04:17,45.705,37.4552,2.13867,1.58228,887.165,0.850123,694.89,0.413,0.338,0
18:04:1814,14,696.987,18.0517,0,887.489,18:04:18,47.1159,36.2113,2.16633,2.45841,887.486,3.44931,696.812,0.199,0.321,0
18:04:2014,14,702.578,18.0517,0,890.835,18:04:20,49.818,34.377,1.67626,2.09217,888.489,1.93617,700.331,3.346,1.003,0
18:04:2114,14,704.266,18.0517,0,892.607,18:04:21,51.9687,33.0941,1.98472,1.89583,891.083,2.68821,702.846,1.772,2.594,0
18:04:2214,14,708.912,18.0517,0,897.735,18:04:22,54.8251,32.141,2.46161,2.13414,894.483,3.35054,705.875,5.128,3.4,0
18:04:2314,14,710.959,18.0517,0,900.582,18:04:23,57.0949,29.7205,2.5954,2.48295,898.009,2.92065,709.212,2.847,3.526,0
18:04:2414,14,711.742,18.0517,0,902.043,18:04:24,58.08,28.1685,2.88818,3.04744,901.05,1.11502,711.071,1.461,3.041,0
18:04:2614,14,714.826,18.0517,0,903.375,18:04:26,58.6871,24.5804,2.75807,3.02808,903.333,0.734171,714.734,1.332,2.283,0
18:04:2714,14,715.79,18.0517,0,903.783,18:04:27,58.8457,24.0637,1.9429,2.72862,903.668,0.926925,715.279,0.408,0.335,0
18:04:2814,14,716.788,18.0517,0,904.18,18:04:28,59.6691,22.9333,1.53952,1.91849,904.15,1.41558,716.718,0.397,0.482,0
18:04:2914,14,718.772,18.0517,0,904.691,18:04:29,60.7816,23.6891,0.590757,0.222247,904.589,1.37827,718.207,0.511,0.439,0
18:04:3014,14,719.992,18.0517,0,905.119,18:04:30,60.7779,25.1554,0.393621,0.427453,905.017,1.76603,719.7,0.428,0.428,0
18:04:3114,14,724.922,18.0517,0,908.396,18:04:31,62.6035,26.9695,0.440307,0.904166,905.841,2.87795,722.29,3.277,0.824,0
18:04:3314,14,727.707,18.0517,0,912.415,18:04:33,66.9296,29.3978,1.15553,0.67785,911.633,1.45649,727.292,4.019,5.792,0
18:04:3614,14,731.836,18.0517,0,914.346,18:04:36,68.6033,31.247,1.4937,-1.9464,914.346,1.69337,731.836,1.931,2.713,0
18:04:3714,14,733.096,18.0517,0,914.831,18:04:37,67.4047,30.8656,1.33983,-1.9428,914.831,1.05514,733.096,0.485,0.485,0
18:04:3814,14,734.708,18.0517,0,915.34,18:04:38,66.171,29.8422,1.17452,-2.33385,915.34,1.58641,734.708,0.509,0.509,0
18:04:3914,14,735.998,18.0517,0,915.903,18:04:39,65.3994,29.4717,1.25843,-1.86443,915.73,0.79291,735.589,0.563,0.39,0
18:04:4014,14,737.366,18.0517,0,916.228,18:04:40,64.7946,28.7898,1.49278,-2.67626,915.96,0.933789,736.532,0.325,0.23,0
18:04:4114,14,738.09,18.0517,0,916.501,18:04:41,64.0774,28.362,1.56702,-1.71639,916.235,0.898175,737.411,0.273,0.275,0
18:04:4214,14,739.002,18.0517,0,916.695,18:04:42,62.6841,28.2644,1.41556,-1.6758,916.688,1.94492,738.808,0.194,0.453,0
18:04:4314,14,740.763,18.0517,0,917.681,18:04:43,61.4515,27.6843,1.30332,-2.52482,917.193,0.795908,740.218,0.986,0.505,0
18:04:4414,14,741.275,18.0517,0,917.887,18:04:44,60.6896,27.208,1.44746,-1.9989,917.848,1.36729,741.135,0.206,0.655,0
18:04:4514,14,742.507,18.0517,0,918.384,18:04:45,59.4532,26.6286,1.58398,-1.70666,918.384,1.14289,742.507,0.497,0.536,0
18:04:4614,14,743.821,18.0517,0,918.967,18:04:46,59.2313,27.5692,1.16044,0.457152,918.965,1.6545,743.739,0.583,0.581,0
18:04:4714,14,745.168,18.0517,0,919.481,18:04:47,59.8817,28.128,0.711283,2.37355,919.351,0.609272,744.712,0.514,0.386,0
18:04:5014,14,747.057,18.0517,0,920.554,18:04:50,59.1716,28.7563,1.14518,-1.04901,920.343,0.512012,746.877,1.073,0.992,0
18:04:5114,14,748.247,18.0517,0,920.905,18:04:51,58.989,29.3869,0.277891,0.115407,920.782,1.76505,747.623,0.351,0.439,0
18:04:5414,14,764.983,22.0797,4.23359,934.537,18:04:54,64.8202,39.2878,-0.000147041,0.553593,928.788,6.39669,759.237,13.632,8.006,4.23359
18:04:5514,14,767.184,22.0797,6.43495,937.723,18:04:55,68.5923,45.447,-0.0134241,0.518846,935.892,7.31002,766.459,3.186,7.104,2.20136
18:04:5814,14,786.161,33.5425,11.2352,967.33,18:04:58,66.944,63.4293,-1.05196,-0.694169,966.733,4.18304,785.769,29.607,30.841,4.80025
18:04:5914,14,789.437,33.5425,11.2352,983.294,18:04:59,65.3254,64.4773,-1.42402,-2.04909,977.157,1.57541,787.898,15.964,10.424,4.80025
18:05:0014,14,792.433,33.5425,11.2352,989.638,18:05:00,63.1002,63.5954,-1.45082,-2.04852,985.257,3.04972,790.296,6.344,8.1,4.80025
18:05:0414,14,804.488,33.5425,11.2352,1011.31,18:05:04,59.6425,50.7196,-3.01369,-2.13753,1010.15,0.356121,804.347,21.672,24.893,4.80025
18:05:0514,14,806.008,33.5425,11.2352,1016.56,18:05:05,58.9567,50.7243,-2.48374,-2.70061,1015.3,1.45749,805.199,5.25,5.15,4.80025
18:05:0614,14,811.077,33.5425,11.2352,1024.29,18:05:06,58.1968,47.3597,-2.45586,-2.83838,1020.34,4.28291,808.652,7.73,5.04,4.80025
18:05:0714,14,811.298,33.5425,11.2352,1025.06,18:05:07,56.9546,45.0443,-2.55765,-2.59428,1025.06,1.44292,811.298,0.77,4.72,4.80025
18:05:0814,14,816.051,33.5425,11.2352,1031.95,18:05:08,56.3107,42.2856,-2.68471,-2.92294,1030.03,4.29445,814.139,6.89,4.97,4.80025
18:05:0914,14,818.996,33.5425,11.2352,1035.59,18:05:09,55.3204,38.6227,-2.60734,-2.71666,1034.14,2.8318,817.938,3.64,4.11,4.80025
18:05:1214,14,823.357,33.5425,11.2352,1039.08,18:05:12,51.0471,35.6144,1.26673,-2.37942,1039.05,1.73317,823.27,3.49,4.91,4.80025
18:05:1314,14,826.926,33.5425,11.2352,1040.5,18:05:13,49.9377,34.139,1.44642,-2.63151,1040.03,2.15514,825.119,1.42,0.98,4.80025
18:05:1514,14,828.353,33.5425,11.2352,1041,18:05:15,49.6614,31.3038,1.73069,2.34425,1040.87,1.11599,828.125,0.5,0.84,4.80025
18:05:1614,14,829.579,33.5425,11.2352,1041.63,18:05:16,50.6509,31.0853,2.48081,1.44681,1041.3,0.727939,829.176,0.63,0.43,4.80025
18:05:1914,14,833.638,33.5425,11.2352,1043.71,18:05:19,51.1724,29.1083,-2.76057,-3.0717,1043.28,2.4821,832.152,2.08,1.98,4.80025
18:05:2114,14,835.505,33.5425,11.2352,1048,18:05:21,49.6379,28.1366,0.362182,-0.280714,1047.05,1.71016,835.121,4.29,3.77,4.80025
18:05:2314,14,839.746,33.5425,11.2352,1053.31,18:05:23,48.7086,32.1825,1.7142,-0.183867,1053.03,1.27857,839.358,5.31,5.98,4.80025
18:05:2414,14,841.036,33.5425,11.2352,1054.03,18:05:24,48.9485,31.8862,3.05582,2.17238,1053.56,1.23227,840.138,0.72,0.53,4.80025
18:05:2514,14,843.116,33.5425,11.2352,1057.04,18:05:25,50.137,31.1316,-2.51886,2.64238,1055.05,1.70331,841.583,3.01,1.49,4.80025
18:05:2614,14,844.765,33.5425,11.2352,1058.57,18:05:26,50.2606,28.3798,-2.37264,-3.06603,1058.16,3.90932,844.366,1.53,3.11,4.80025
18:05:2714,14,848.526,33.5425,11.2352,1062.26,18:05:27,49.8642,24.7542,-2.60795,-2.96111,1061.6,2.74393,848.014,3.69,3.44,4.80025
18:05:3014,14,859.54,33.5425,11.2352,1076.97,18:05:30,47.63,14.8327,-1.73079,-2.48053,1075.02,3.75879,858.269,14.71,13.42,4.80025
18:05:3114,14,862.062,33.5425,11.2352,1083.23,18:05:31,44.391,13.6257,-1.08067,-1.50114,1083.14,3.60937,861.884,6.26,8.12,4.80025
18:05:3214,14,865.617,33.5425,11.2352,1093.12,18:05:32,42.5901,13.797,-2.60503,2.20022,1089.43,0.90209,863.857,9.89,6.29,4.80025
18:05:3314,14,866.685,33.5425,11.2352,1097.43,18:05:33,44.5002,13.0863,3.08881,1.65536,1093.55,1.83854,865.909,4.31,4.12,4.80025
18:05:3514,14,868.793,33.5425,11.2352,1101.79,18:05:35,44.5055,14.6522,-0.0338041,-0.839507,1101.34,1.61646,868.458,4.36,7.79,4.80025
18:05:3614,14,871.042,33.5425,11.2352,1105.95,18:05:36,43.8246,16.0982,1.51654,0.192876,1104.25,1.41377,870.123,4.16,2.91,4.80025
18:05:3814,14,874.899,33.5425,11.2352,1112.41,18:05:38,46.1281,17.3619,2.26863,1.02171,1110.04,2.40472,872.852,6.46,5.79,4.80025
18:05:3914,14,877.469,33.5425,11.2352,1114.7,18:05:39,48.9519,18.7277,2.19419,1.37078,1113.62,3.96127,876.01,2.29,3.58,4.80025
18:05:4014,14,880.293,33.5425,11.2352,1117.75,18:05:40,52.525,18.1659,2.2586,2.00084,1116.98,2.57534,879.694,3.05,3.36,4.80025
18:05:4114,14,883.117,33.5425,11.2352,1121.3,18:05:41,55.2687,17.9328,2.32934,1.50287,1120.56,3.25748,882.489,3.55,3.58,4.80025
18:05:4214,14,887.146,33.5425,11.2352,1125.61,18:05:42,58.0254,17.5985,2.64636,1.95755,1123.28,2.78308,885.295,4.31,2.72,4.80025
18:05:4414,14,889.908,33.5425,11.2352,1127.8,18:05:44,61.5689,15.3653,2.91919,2.3754,1127.61,1.71249,889.497,2.19,4.33,4.80025
18:05:4614,14,893.321,33.5425,11.2352,1129.23,18:05:46,60.867,12.1788,-2.99499,-2.74441,1129.13,1.61849,892.931,1.43,1.52,4.80025
