con,tag_id,total_distance,high_intensity_distance,sprint_distance,total_effort,hora,x_pos,y_pos,heading,direction,energy,speed,tot_distance,total_effort_diff,total_energy_diff,total_sprint_diff
18:01:415,5,372.864,0,0,480.383,18:01:41,54.2818,27.4807,2.43391,-2.6349,479.176,2.26826,372.261,3.206,5.881,0
18:01:425,5,373.68,0,0,484.05,18:01:42,53.5594,26.3289,1.03605,2.72486,483.956,0.602398,373.65,3.667,4.78,0
18:01:435,5,375.493,0,0,488.446,18:01:43,55.1094,27.1019,-0.709644,0.824608,488.446,3.36354,375.493,4.396,4.49,0
18:01:445,5,382,0,0,493.719,18:01:44,57.5492,30.6637,-1.11941,0.447626,491.9,4.82801,379.837,5.273,3.454,0
18:01:455,5,385.586,0.416033,0,497.169,18:01:45,59.5202,35.178,-1.44286,0.372851,496.43,5.34119,384.763,3.45,4.53,0
18:01:465,5,391.659,6.48847,0,501.254,18:01:46,60.8958,40.9904,-1.28933,0.0704333,500.609,6.11869,390.761,4.085,4.179,0
18:01:475,5,399.118,8.17174,0,508.63,18:01:47,60.8455,46.1897,-1.54353,0.0303429,504.892,4.79316,395.964,7.376,4.283,0
18:01:555,5,407.501,8.86504,0,565.114,18:01:55,54.473,52.7175,-1.42662,-2.43865,562.467,1.5852,407.096,56.484,57.575,0
18:01:565,5,410.719,8.86504,0,573.245,18:01:56,53.6573,50.349,-1.16974,-2.88099,571.32,4.03818,409.616,8.131,8.853,0
18:01:595,5,430.018,14.4762,8.54469,588.87,18:01:59,48.8735,32.8227,-2.44181,-2.8965,587.908,7.57454,427.797,15.625,16.588,8.54469
18:02:015,5,442.42,25.4942,9.25566,596.776,18:02:01,43.3473,20.8347,-2.61369,-2.78067,595.817,5.81551,441.041,7.906,7.909,0.71097
18:02:035,5,455.326,25.4942,9.25566,622.78,18:02:03,44.0411,10.456,-2.12824,3.10433,614.983,5.36211,451.637,26.004,19.166,0.71097
18:02:065,5,460.334,25.4942,9.25566,647.996,18:02:06,40.9843,6.32525,-0.988985,-1.12461,646.339,2.35605,459.076,25.216,31.356,0.71097
18:02:075,5,464.767,25.4942,9.25566,657.39,18:02:07,38.3899,6.56961,-1.19297,-1.82247,650.842,3.01127,461.74,9.394,4.503,0.71097
18:02:085,5,465.847,25.4942,9.25566,659.318,18:02:08,35.0656,5.04116,-1.81845,-2.02154,658.773,4.33663,465.404,1.928,7.931,0.71097
18:02:095,5,470.813,25.4942,9.25566,667.831,18:02:09,30.5297,3.21887,-1.29705,-1.84602,666.147,5.14726,470.298,8.513,7.374,0.71097
18:02:115,5,482.977,32.2513,9.25566,681.356,18:02:11,20.1888,5.94603,-1.73287,-0.899062,678.599,6.26585,481.428,13.525,12.452,0.71097
18:02:125,5,488.03,33.9943,9.25566,696.744,18:02:12,16.3086,9.7876,-1.75203,-0.648216,691.763,4.20273,486.899,15.388,13.164,0.71097
18:02:165,5,501.509,33.9943,9.25566,730.33,18:02:16,23.0338,19.6421,-0.576424,1.48687,729.047,4.11544,500.893,33.586,37.284,0.71097
18:02:175,5,505.168,33.9943,9.25566,736.63,18:02:17,26.8122,19.8211,0.266635,1.40425,736.134,3.32605,504.68,6.3,7.087,0.71097
18:02:195,5,513.082,33.9943,9.25566,753.401,18:02:19,32.9562,20.1496,0.304731,1.6387,748.532,2.69878,510.937,16.771,12.398,0.71097
18:02:225,5,522.281,33.9943,9.25566,773.681,18:02:22,38.0351,27.0822,-1.50661,0.127677,769.147,2.11392,520.27,20.28,20.615,0.71097
18:02:235,5,524.793,33.9943,9.25566,782.219,18:02:23,37.7344,29.2897,-1.0777,-0.0075675,774.156,2.27851,522.508,8.538,5.009,0.71097
18:02:245,5,526.572,33.9943,9.25566,784.801,18:02:24,39.0664,31.3537,-0.160608,0.998087,782.577,2.87951,525.079,2.582,8.421,0.71097
18:02:255,5,528.971,33.9943,9.25566,788.055,18:02:25,41.1584,33.5261,0.179921,0.270385,787.501,3.61729,528.2,3.254,4.924,0.71097
18:02:265,5,532.495,33.9943,9.25566,793.202,18:02:26,41.5416,37.7983,-0.41639,0.125907,793.202,4.32824,532.495,5.147,5.701,0.71097
18:02:275,5,537.044,33.9943,9.25566,802.681,18:02:27,41.8535,40.9841,-1.00479,0.13918,798.825,2.50993,535.697,9.479,5.623,0.71097
18:02:315,5,549.726,33.9943,9.25566,825.145,18:02:31,52.1729,45.4937,0.970367,1.84768,823.025,2.4053,548.487,22.464,24.2,0.71097
18:02:335,5,555.064,33.9943,9.25566,832.555,18:02:33,56.7766,43.392,2.02185,2.42776,830.652,2.98168,553.874,7.41,7.627,0.71097
18:02:345,5,556.939,33.9943,9.25566,835.534,18:02:34,58.4377,41.3617,1.89546,2.35604,834.938,2.83853,556.499,2.979,4.286,0.71097
18:02:355,5,560.715,33.9943,9.25566,840.773,18:02:35,60.7437,39.476,2.08484,2.22851,838.465,2.62414,559.48,5.239,3.527,0.71097
18:02:365,5,562.014,33.9943,9.25566,843.125,18:02:36,62.486,38.1595,2.04684,2.23753,842.625,2.26654,561.664,2.352,4.16,0.71097
18:02:385,5,568.425,33.9943,9.25566,849.93,18:02:38,65.5989,34.1632,2.53337,2.89373,849.215,2.78264,566.83,6.805,6.59,0.71097
18:02:405,5,572.799,33.9943,9.25566,850.799,18:02:40,66.3106,29.7522,2.41862,2.81641,850.499,1.64964,571.306,0.869,1.284,0.71097
18:02:415,5,573.841,33.9943,9.25566,851.045,18:02:41,67.0519,28.2721,2.39137,2.61095,850.819,1.62693,572.963,0.246,0.32,0.71097
18:02:425,5,574.558,33.9943,9.25566,851.251,18:02:42,68.1684,27.1479,2.36587,2.34314,851.251,1.46265,574.558,0.206,0.432,0.71097
18:02:435,5,576.103,33.9943,9.25566,851.673,18:02:43,68.389,26.1758,2.63606,-2.91199,851.557,0.989563,575.628,0.422,0.306,0.71097
18:02:455,5,578.711,33.9943,9.25566,852.136,18:02:45,69.3286,23.6772,2.29651,2.61426,851.994,1.16981,578.347,0.463,0.437,0.71097
18:02:495,5,582.747,33.9943,9.25566,854.533,18:02:49,68.5459,20.6584,3.00407,-3.10925,854.221,1.67064,581.928,2.397,2.227,0.71097
18:02:505,5,584.087,33.9943,9.25566,855.156,18:02:50,68.836,19.0348,2.10799,2.7185,854.89,1.24872,583.589,0.623,0.669,0.71097
18:02:515,5,584.939,33.9943,9.25566,855.58,18:02:51,69.5767,18.2625,2.16096,2.04926,855.407,1.01794,584.679,0.424,0.517,0.71097
18:02:535,5,586.148,33.9943,9.25566,856.66,18:02:53,69.8569,17.3735,2.5586,-2.50213,856.412,0.570195,585.99,1.08,1.005,0.71097
18:02:545,5,587.09,33.9943,9.25566,857.64,18:02:54,69.7814,16.8931,2.87853,3.05058,857.111,0.755462,586.497,0.98,0.699,0.71097
18:02:555,5,587.193,33.9943,9.25566,857.949,18:02:55,69.7408,16.2747,2.17732,-2.4795,857.728,0.380742,587.128,0.309,0.617,0.71097
18:02:565,5,587.981,33.9943,9.25566,859.113,18:02:56,69.3356,15.6429,2.51611,-2.87492,859.061,0.755067,587.886,1.164,1.333,0.71097
18:02:575,5,588.981,33.9943,9.25566,862.685,18:02:57,69.5313,15.651,2.51174,0.291003,860.59,0.64351,588.349,3.572,1.529,0.71097
18:02:585,5,589.946,33.9943,9.25566,865.282,18:02:58,69.3232,16.3885,2.04929,-0.809549,863.483,0.842212,589.149,2.597,2.893,0.71097
18:02:595,5,590.945,33.9943,9.25566,868.062,18:02:59,68.0562,16.5814,-3.12077,-1.73131,867.077,1.86356,590.467,2.78,3.594,0.71097
18:03:005,5,592.499,33.9943,9.25566,871.986,18:03:00,66.6544,15.6952,-2.88464,-2.55799,870.161,1.22672,592.176,3.924,3.084,0.71097
18:03:015,5,593.225,33.9943,9.25566,879.524,18:03:01,66.5418,15.2757,2.36355,1.77096,875.455,0.468335,592.71,7.538,5.294,0.71097
18:03:025,5,594.217,33.9943,9.25566,887.072,18:03:02,67.4774,14.9813,1.60146,1.754,881.006,1.12106,593.692,7.548,5.551,0.71097
18:03:045,5,597.787,33.9943,9.25566,894.087,18:03:04,66.7656,17.9091,-1.02621,-0.368732,893.232,3.3402,597.274,7.015,12.226,0.71097
18:03:055,5,602.065,33.9943,9.25566,898.813,18:03:05,65.6011,21.5015,-0.599715,-0.31532,897.664,4.0671,601.051,4.726,4.432,0.71097
18:03:065,5,605.635,33.9943,9.25566,902.668,18:03:06,64.2217,25.2304,-0.7484,-0.383988,902.174,3.99574,605.028,3.855,4.51,0.71097
18:03:075,5,611.778,33.9943,9.25566,913.834,18:03:07,63.3831,29.3436,0.238085,-0.00450701,908.239,4.33354,609.261,11.166,6.065,0.71097
18:03:085,5,613.851,33.9943,9.25566,917.266,18:03:08,62.4237,33.3116,-0.479214,-0.600261,916.377,4.20492,613.428,3.432,8.138,0.71097
18:03:095,5,617.889,33.9943,9.25566,923.812,18:03:09,59.597,36.108,1.42501,-1.06583,922.873,3.24462,617.429,6.546,6.496,0.71097
18:03:105,5,624.239,33.9943,9.25566,933.264,18:03:10,56.6126,35.5415,-1.98575,-2.12547,929.545,4.01271,620.643,9.452,6.672,0.71097
18:03:125,5,629.297,33.9943,9.25566,943.98,18:03:12,48.6951,33.9416,1.25919,-1.15625,943.841,3.93431,629.099,10.716,14.296,0.71097
18:03:145,5,637.61,33.9943,9.25566,956.544,18:03:14,42.9711,39.6426,-0.946262,-1.06413,956.413,4.72736,637.372,12.564,12.572,0.71097
18:03:155,5,641.82,33.9943,9.25566,967.883,18:03:15,38.9133,40.5263,-2.2056,-1.82852,967.175,3.45975,641.65,11.339,10.762,0.71097
18:03:205,5,652.066,33.9943,9.25566,1009.53,18:03:20,36.7819,41.843,-1.487,-2.2693,1008.98,2.37209,651.718,41.647,41.805,0.71097
18:03:215,5,654.143,33.9943,9.25566,1013.59,18:03:21,35.1886,40.1839,-1.80867,-2.44645,1013.35,2.38688,654.025,4.06,4.37,0.71097
18:03:225,5,656.679,33.9943,9.25566,1016.08,18:03:22,33.149,39.4918,-3.08146,-1.39549,1015.74,2.41649,656.324,2.49,2.39,0.71097
18:03:235,5,658.878,33.9943,9.25566,1017.99,18:03:23,31.4534,39.5752,1.84298,-1.91545,1017.3,1.106,658.046,1.91,1.56,0.71097
18:03:245,5,659.282,33.9943,9.25566,1018.15,18:03:24,30.2563,39.3023,1.72556,-1.62014,1018.15,1.31783,659.282,0.16,0.85,0.71097
18:03:275,5,663.59,33.9943,9.25566,1020.04,18:03:27,27.3067,42.1267,2.26222,-3.08389,1020.04,0.437893,663.59,1.89,1.89,0.71097
18:03:295,5,667.226,33.9943,9.25566,1021.25,18:03:29,25.7333,39.6363,2.08418,-2.21251,1020.95,1.44898,666.631,1.21,0.91,0.71097
18:03:305,5,668.133,33.9943,9.25566,1021.96,18:03:30,24.9179,38.9655,2.44977,-2.20067,1021.49,0.792676,667.688,0.71,0.54,0.71097
18:03:315,5,668.923,33.9943,9.25566,1022.46,18:03:31,24.5422,37.8541,-2.3647,3.06262,1022.46,1.64208,668.923,0.5,0.97,0.71097
18:03:345,5,675.103,33.9943,9.25566,1029.78,18:03:34,25.5789,33.1942,-1.85794,-2.89881,1028.47,2.4078,674.064,7.32,6.01,0.71097
18:03:355,5,676.701,33.9943,9.25566,1031.62,18:03:35,23.9291,31.3643,-0.911365,-1.77498,1031.62,2.81225,676.701,1.84,3.15,0.71097
18:03:365,5,680.667,33.9943,9.25566,1036.15,18:03:36,21.2253,31.536,-1.14322,-1.46476,1034.75,2.49279,679.422,4.53,3.13,0.71097
18:03:375,5,685.061,33.9943,9.25566,1043.3,18:03:37,18.0902,31.1718,-1.11011,-1.93123,1037.72,3.58362,682.606,7.15,2.97,0.71097
18:03:385,5,686.249,33.9943,9.25566,1045.35,18:03:38,17.0224,29.1949,-2.69177,2.44219,1044.16,2.42453,685.298,2.05,6.44,0.71097
18:03:405,5,689.255,33.9943,9.25566,1056.71,18:03:40,20.0613,27.624,-1.81463,-1.91038,1056.71,1.12051,689.255,11.36,12.55,0.71097
18:03:425,5,691.099,33.9943,9.25566,1067.7,18:03:42,18.5605,27.51,2.83363,-0.289075,1067.2,0.69639,690.907,10.99,10.49,0.71097
18:03:445,5,696.783,33.9943,9.25566,1076.2,18:03:44,23.4675,28.9682,1.99267,1.43966,1075.62,3.95986,696.193,8.5,8.42,0.71097
18:03:455,5,700.743,33.9943,9.25566,1080.9,18:03:45,27.5578,28.7509,1.73241,1.65924,1080.18,4.4179,700.302,4.7,4.56,0.71097
18:03:485,5,709.618,33.9943,9.25566,1091.52,18:03:48,33.7683,26.1082,2.8944,2.42635,1089.34,1.91003,707.82,10.62,9.16,0.71097
18:03:495,5,710.737,33.9943,9.25566,1092.61,18:03:49,36.0846,25.8113,1.18903,1.43281,1092.25,3.2237,710.24,1.09,2.91,0.71097
18:03:515,5,719.16,33.9943,9.25566,1103.05,18:03:51,41.9467,29.1643,1.50017,0.759248,1100.3,3.17533,717.222,10.44,8.05,0.71097
18:03:525,5,720.418,33.9943,9.25566,1104.92,18:03:52,44.4213,30.2207,1.71827,1.50161,1104.15,2.83179,719.987,1.87,3.85,0.71097
18:03:535,5,724.341,33.9943,9.25566,1109.52,18:03:53,47.2885,29.9331,1.7696,1.68525,1107.78,2.64149,722.876,4.6,3.63,0.71097
18:03:545,5,726.217,33.9943,9.25566,1110.13,18:03:54,49.0403,30.5439,1.38579,0.623806,1109.73,1.73087,724.846,0.61,1.95,0.71097
18:03:555,5,727.513,33.9943,9.25566,1110.5,18:03:55,50.2697,32.124,1.42784,0.74339,1110.35,2.06566,726.853,0.37,0.62,0.71097
18:03:565,5,728.835,33.9943,9.25566,1110.85,18:03:56,50.834,33.562,1.17135,-0.157875,1110.75,1.42087,728.47,0.35,0.4,0.71097
18:03:585,5,732.779,33.9943,9.25566,1111.86,18:03:58,50.6926,36.6462,0.533323,-0.0117675,1111.61,1.59496,731.572,1.01,0.86,0.71097
18:03:595,5,735.165,33.9943,9.25566,1113.46,18:03:59,50.5918,38.8643,0.414338,0.00721385,1112.02,2.55942,733.793,1.6,0.41,0.71097
18:04:005,5,735.77,33.9943,9.25566,1114.14,18:04:00,50.5385,40.7621,2.17876,-0.207506,1114.11,0.778418,735.694,0.68,2.09,0.71097
18:04:015,5,737.256,33.9943,9.25566,1115.21,18:04:01,49.96,40.4284,2.25619,-1.97857,1114.61,1.2305,736.472,1.07,0.5,0.71097
18:04:045,5,742.909,33.9943,9.25566,1124.11,18:04:04,45.1153,42.2589,-0.355172,-0.897977,1122.59,4.06742,741.812,8.9,7.98,0.71097
18:04:055,5,746.877,33.9943,9.25566,1127.64,18:04:05,41.3227,44.556,-1.07516,-1.20275,1127.18,4.15064,746.269,3.53,4.59,0.71097
18:04:065,5,750.063,33.9943,9.25566,1134.41,18:04:06,38.1947,45.974,-0.858033,-0.9601,1133.29,2.54199,749.714,6.77,6.11,0.71097
18:04:075,5,751.75,33.9943,9.25566,1143.96,18:04:07,37.4117,47.0936,1.02989,0.392006,1140.18,0.741686,751.163,9.55,6.89,0.71097
18:04:085,5,753.955,33.9943,9.25566,1150.52,18:04:08,38.652,47.2307,1.84471,1.63634,1146.7,2.05718,752.464,6.56,6.52,0.71097
18:04:115,5,757.085,33.9943,9.25566,1158.25,18:04:11,43.1207,47.1626,1.46064,2.00071,1158.25,1.85136,757.085,7.73,11.55,0.71097
18:04:125,5,759.213,33.9943,9.25566,1160.12,18:04:12,44.7417,46.8185,0.965025,1.26836,1159.84,1.63679,758.781,1.87,1.59,0.71097
18:04:135,5,761.273,33.9943,9.25566,1160.81,18:04:13,45.7804,48.4121,0.876132,0.267769,1160.64,1.79128,760.752,0.69,0.8,0.71097
18:04:145,5,762.027,33.9943,9.25566,1161.18,18:04:14,46.2342,49.4906,0.576984,1.04131,1161.15,1.17729,761.966,0.37,0.51,0.71097
18:04:155,5,763.891,33.9943,9.25566,1163.03,18:04:15,47.7985,49.8594,1.41571,1.25223,1162.13,1.97257,763.58,1.85,0.98,0.71097
18:04:165,5,766.17,33.9943,9.25566,1166.66,18:04:16,50.0144,50.6353,2.47647,1.45079,1166.36,2.36042,765.937,3.63,4.23,0.71097
18:04:175,5,770.912,33.9943,9.25566,1173.17,18:04:17,52.2718,49.6164,3.00058,2.37019,1170.47,3.35319,768.521,6.51,4.11,0.71097
18:04:185,5,772.243,33.9943,9.25566,1174.91,18:04:18,54.5387,47.3634,-3.13158,2.09887,1174.41,2.57893,771.731,1.74,3.94,0.71097
18:04:215,5,777.46,33.9943,9.25566,1181.54,18:04:21,58.5387,44.1868,-2.94252,0.936409,1181.52,0.545799,777.433,6.63,7.11,0.71097
18:04:235,5,780.71,33.9943,9.25566,1182.45,18:04:23,61.2343,42.8663,2.04947,2.0602,1182.42,2.10691,780.51,0.91,0.9,0.71097
18:04:275,5,785.516,33.9943,9.25566,1184.5,18:04:27,65.4269,40.6241,-0.730594,2.32445,1184.36,0.911101,785.364,2.05,1.94,0.71097
18:04:285,5,788.607,33.9943,9.25566,1188.97,18:04:28,66.332,40.8537,0.219313,0.524701,1186.85,2.42579,786.619,4.47,2.49,0.71097
18:04:305,5,794.314,33.9943,9.25566,1195.26,18:04:30,70.5444,45.6024,0.876918,1.41087,1193.99,2.85442,793.175,6.29,7.14,0.71097
18:04:315,5,795.708,33.9943,9.25566,1198.05,18:04:31,72.967,45.8632,1.31695,1.15092,1197.79,1.65298,795.629,2.79,3.8,0.71097
18:04:335,5,799.313,33.9943,9.25566,1206.2,18:04:33,75.7209,44.1576,2.61649,2.45649,1206.17,1.53563,799.238,8.15,8.38,0.71097
18:04:345,5,801.071,33.9943,9.25566,1210.09,18:04:34,76.5146,42.739,1.88068,2.69914,1209.79,2.01925,800.87,3.89,3.62,0.71097
18:04:365,5,803.067,33.9943,9.25566,1215.32,18:04:36,76.6801,41.6132,-2.33118,-1.96965,1215.14,1.53862,802.91,5.23,5.35,0.71097
18:04:375,5,805.665,33.9943,9.25566,1219.51,18:04:37,74.9862,41.2081,-2.20354,-1.85423,1218.01,2.02158,804.655,4.19,2.87,0.71097
18:04:395,5,809.921,33.9943,9.25566,1227.05,18:04:39,70.0307,41.2599,-1.9633,-1.27983,1226.18,2.035,809.727,7.54,8.17,0.71097
18:04:415,5,813.538,33.9943,9.25566,1234.28,18:04:41,66.9852,40.0805,-2.85378,-2.30127,1233.9,2.94417,813.388,7.23,7.72,0.71097
18:04:435,5,819.593,33.9943,9.25566,1239.19,18:04:43,62.1233,40.2498,0.0198614,-1.36421,1237.5,2.29193,818.672,4.91,3.6,0.71097
18:04:445,5,821.675,33.9943,9.25566,1245.24,18:04:44,60.191,39.9819,0.763522,-2.06798,1241.87,1.38781,820.655,6.05,4.37,0.71097
18:04:455,5,822.339,33.9943,9.25566,1246.08,18:04:45,59.1153,39.3962,0.676762,-1.4036,1245.61,1.324,821.919,0.84,3.74,0.71097
18:04:465,5,825.133,33.9943,9.25566,1247.63,18:04:46,57.0961,40.7777,1.0151,-0.997421,1247.3,2.34365,824.376,1.55,1.69,0.71097
18:04:475,5,825.901,33.9943,9.25566,1249.03,18:04:47,56.4057,40.3384,0.264614,-2.90915,1247.8,0.900216,825.577,1.4,0.5,0.71097
18:04:505,5,831.052,33.9943,9.25566,1257.85,18:04:50,53.2553,43.0839,-1.4132,-1.26151,1257.27,1.43577,830.586,8.82,9.47,0.71097
18:04:535,5,834.806,33.9943,9.25566,1264.12,18:04:53,49.7797,44.9582,0.395292,0.0215021,1263.33,0.113552,834.647,6.27,6.06,0.71097
18:04:555,5,843.273,36.072,9.25566,1273.73,18:04:55,52.5285,48.6226,-0.483963,0.889804,1270.89,3.94555,839.273,9.61,7.56,0.71097
18:04:565,5,846.322,39.121,9.25566,1276.97,18:04:56,57.0429,51.8704,-0.778847,0.959556,1275.06,6.19622,844.834,3.24,4.17,0.71097
18:04:585,5,855.627,39.3999,9.25566,1291.98,18:04:58,63.6223,57.4816,-0.736378,0.715028,1286.92,3.79027,853.518,15.01,11.86,0.71097
18:05:005,5,860.884,39.3999,9.25566,1299.68,18:05:00,64.9441,54.4984,-0.393723,-3.04778,1299.11,5.15082,860.138,7.7,12.19,0.71097
18:05:015,5,864.982,39.3999,9.25566,1314.92,18:05:01,64.7948,50.7286,-0.270068,2.87998,1309.35,2.22886,863.924,15.24,10.24,0.71097
18:05:025,5,865.916,39.3999,9.25566,1317.16,18:05:02,66.3941,50.1916,-1.69392,1.52481,1317.05,2.15407,865.808,2.24,7.7,0.71097
18:05:035,5,868.551,39.3999,9.25566,1323.03,18:05:03,68.0796,49.04,-1.55617,2.79653,1321.88,2.10482,868.013,5.87,4.83,0.71097
18:05:045,5,869.438,39.3999,9.25566,1326.1,18:05:04,67.7837,48.0235,-2.78899,-1.76304,1325.79,0.603774,869.205,3.07,3.91,0.71097
18:05:055,5,870.542,39.3999,9.25566,1327.66,18:05:05,66.7027,48.3822,2.60238,-1.25551,1327.48,1.88073,870.351,1.56,1.69,0.71097
18:05:065,5,872.021,39.3999,9.25566,1330.5,18:05:06,65.2686,48.5067,2.48529,-1.94662,1330.11,0.961582,871.818,2.84,2.63,0.71097
18:05:095,5,876.66,39.3999,9.25566,1335.64,18:05:09,61.9624,46.1303,1.34871,-2.34737,1335.62,1.62573,876.497,5.14,5.51,0.71097
18:05:105,5,878.84,39.3999,9.25566,1336.02,18:05:10,60.6253,44.7153,1.30377,-2.41486,1335.99,2.08868,878.444,0.38,0.37,0.71097
18:05:115,5,880.038,39.3999,9.25566,1336.57,18:05:11,59.9231,43.4591,1.32342,-2.93219,1336.51,0.924897,879.906,0.55,0.52,0.71097
18:05:145,5,886.048,39.3999,9.25566,1338.9,18:05:14,55.6383,45.2558,1.45983,-1.24888,1338.5,1.13915,885.28,2.33,1.99,0.71097
18:05:175,5,889.012,39.3999,9.25566,1340.43,18:05:17,53.2497,43.2126,2.83822,-0.267124,1340.23,0.337596,888.919,1.53,1.73,0.71097
18:05:185,5,889.552,39.3999,9.25566,1340.87,18:05:18,53.3373,42.9352,2.7093,3.06452,1340.68,1.04237,889.379,0.44,0.45,0.71097
18:05:195,5,891.945,39.3999,9.25566,1343.25,18:05:19,53.2076,41.3323,2.59035,-2.81912,1342.74,2.06072,891,2.38,2.06,0.71097
18:05:225,5,898.916,39.3999,9.25566,1355.14,18:05:22,50.1318,44.5694,-0.201302,-0.07754,1352.33,3.21477,896.983,11.89,9.59,0.71097
18:05:245,5,901.592,39.3999,9.25566,1361.25,18:05:24,51.8806,46.4448,2.93402,2.68404,1360.71,1.54572,901.309,6.11,8.38,0.71097
18:05:265,5,906.791,39.3999,9.25566,1368.03,18:05:26,52.1168,41.6228,-2.14562,-2.7309,1367.29,2.93793,906.261,6.78,6.58,0.71097
18:05:275,5,909.313,39.3999,9.25566,1372.3,18:05:27,50.1798,40.6342,-2.33318,-1.76371,1371.35,2.37732,908.585,4.27,4.06,0.71097
18:05:295,5,917.697,41.631,11.3954,1379.09,18:05:29,48.2716,33.7056,-2.59748,-2.90412,1378.67,7.18294,916.271,6.79,7.32,2.13974
18:05:305,5,921.963,43.8292,11.3954,1382.44,18:05:30,46.6314,28.2572,-2.76899,-2.82897,1382.44,3.88521,921.963,3.35,3.77,2.13974
18:05:325,5,931.229,43.8292,11.3954,1396.2,18:05:32,47.1677,22.81,2.4142,2.6511,1392.37,3.32118,927.68,13.76,9.93,2.13974
18:05:345,5,933.713,43.8292,11.3954,1402.77,18:05:34,48.7322,17.313,-1.65924,-1.48496,1402.43,0.789344,933.614,6.57,10.06,2.13974
18:05:355,5,938.28,43.8292,11.3954,1414.29,18:05:35,46.7633,18.8703,-1.32944,-0.945404,1407.65,3.49882,936.132,11.52,5.22,2.13974
18:05:365,5,939.298,43.8292,11.3954,1419.74,18:05:36,44.7855,20.2786,-0.352732,-0.350095,1417.11,1.55619,938.591,5.45,9.46,2.13974
18:05:375,5,944.722,43.8292,11.3954,1427.13,18:05:37,45.8227,22.9985,0.044697,0.573661,1423.48,4.02507,941.566,7.39,6.37,2.13974
18:05:385,5,948.018,43.8292,11.3954,1431.34,18:05:38,48.0108,26.1857,0.4764,0.707583,1427.94,3.49145,945.435,4.21,4.46,2.13974
18:05:395,5,949.369,43.8292,11.3954,1432.89,18:05:39,50.5939,27.9938,1.04445,1.13738,1432.24,2.97294,948.614,1.55,4.3,2.13974
18:05:415,5,957.447,43.8292,11.3954,1442.09,18:05:41,57.2244,30.7085,1.6418,1.61119,1439.84,3.73657,955.889,9.2,7.6,2.13974
18:05:465,5,964.244,43.8292,11.3954,1453.63,18:05:46,60.1564,25.3658,1.67242,2.13663,1453.63,0.279636,964.244,11.54,13.79,2.13974
