con,tag_id,total_distance,high_intensity_distance,sprint_distance,total_effort,hora,x_pos,y_pos,heading,direction,energy,speed,tot_distance,total_effort_diff,total_energy_diff,total_sprint_diff
18:01:4613,13,328.094,2.10156,0,355.919,18:01:46,46.2781,30.2054,-0.341654,-0.271582,354.574,5.62558,327.25,2.719,4.712,0
18:01:4813,13,340.945,8.7702,0,369.904,18:01:48,43.2161,40.6767,-0.30395,-0.206308,365.839,4.88197,338.174,13.985,11.265,0
18:01:5013,13,345.632,8.7702,0,380.759,18:01:50,41.7211,46.8424,0.852222,-0.259242,377.21,2.37678,344.577,10.855,11.371,0
18:01:5113,13,347.571,8.7702,0,384.524,18:01:51,42.5679,49.216,1.34879,0.469036,383.402,2.81123,347.172,3.765,6.192,0
18:01:5213,13,350.63,8.7702,0,392.659,18:01:52,42.2907,50.4248,2.59537,-1.87773,389.1,1.60549,348.889,8.135,5.698,0
18:01:5413,13,353.455,8.7702,0,397.763,18:01:54,40.2178,46.8673,2.19548,-2.75438,397.148,1.3824,353.209,5.104,8.048,0
18:01:5613,13,358.769,8.7702,0,406.852,18:01:56,41.5008,43.7238,-2.56615,2.59357,404.897,3.39498,356.868,9.089,7.749,0
18:02:0013,13,374.265,8.7702,0,422.711,18:02:00,35.2023,29.4354,-1.39226,-1.97163,422.561,3.90595,374.071,15.859,17.664,0
18:02:0113,13,380.531,8.7702,0,432.695,18:02:01,31.604,28.7576,-1.81381,-1.66152,427.422,3.51229,377.755,9.984,4.861,0
18:02:0213,13,383.286,8.7702,0,437.094,18:02:02,28.8354,26.9124,-1.85392,-2.67075,433.887,3.58044,381.252,4.399,6.465,0
18:02:0313,13,385.006,8.7702,0,439.319,18:02:03,29.053,23.6781,-2.48161,2.63806,438.665,3.54318,384.645,2.225,4.778,0
18:02:0413,13,389.329,8.7702,0,447.038,18:02:04,30.9844,20.474,-2.29692,2.58716,445.529,3.46356,388.387,7.719,6.864,0
18:02:0513,13,392.219,8.7702,0,457.628,18:02:05,32.2083,18.401,-2.94461,-3.13087,451.444,1.6791,390.828,10.59,5.915,0
18:02:1113,13,410.743,8.7702,0,489.564,18:02:11,17.4181,18.348,-1.57931,-1.18409,484.232,4.70842,407.407,31.936,32.788,0
18:02:1313,13,416.3,8.7702,0,501.46,18:02:13,13.7995,24.9002,2.42258,0.732771,500.118,2.45369,415.631,11.896,15.886,0
18:02:1413,13,422.4,8.7702,0,510.618,18:02:14,17.066,26.23,2.63978,1.17467,505.941,4.4737,419.184,9.158,5.823,0
18:02:1513,13,424.176,8.7702,0,514.474,18:02:15,20.8884,28.5254,0.828111,1.10921,512.781,3.81271,423.65,3.856,6.84,0
18:02:1713,13,426.873,8.7702,0,527.483,18:02:17,21.1593,28.6147,2.31596,-3.00139,526.189,1.12686,426.61,13.009,13.408,0
18:02:1913,13,431.14,8.7702,0,534.869,18:02:19,24.2879,28.6378,2.02404,1.40619,533.705,2.41593,430.617,7.386,7.516,0
18:02:2013,13,435.251,8.7702,0,540.598,18:02:20,27.3248,27.8827,1.49309,1.81255,537.857,2.92298,433.77,5.729,4.152,0
18:02:2113,13,436.478,8.7702,0,544.343,18:02:21,28.749,28.9371,1.92008,0.185861,543.059,2.01064,435.879,3.745,5.202,0
18:02:2213,13,436.95,8.7702,0,546.478,18:02:22,28.9518,29.2679,2.50667,2.8803,546.335,1.20705,436.82,2.135,3.276,0
18:02:2713,13,448.376,8.7702,0,560.776,18:02:27,29.8161,35.2127,0.406339,-0.22652,556.59,3.43069,446.09,14.298,10.255,0
18:02:2813,13,450.233,8.7702,0,570.747,18:02:28,28.4226,37.5166,0.531418,-0.608406,561.431,1.99865,448.816,9.971,4.841,0
18:02:3013,13,455.531,8.7702,0,577.657,18:02:30,30.1438,38.7111,-2.98973,2.13482,573.909,2.85086,451.845,6.91,12.478,0
18:02:3113,13,456.35,8.7702,0,578.509,18:02:31,33.9432,37.2023,-2.89435,1.86991,578.215,4.10995,455.947,0.852,4.306,0
18:02:3213,13,461.709,8.7702,0,584.67,18:02:32,37.468,35.4983,-2.42977,2.14561,582.104,4.13298,459.879,6.161,3.889,0
18:02:3313,13,463.772,8.7702,0,587.232,18:02:33,40.7329,33.7119,-2.72662,1.88864,587.144,3.19709,463.612,2.562,5.04,0
18:02:3413,13,468.507,8.7702,0,594.661,18:02:34,43.8601,33.2317,-3.01645,1.74944,592.427,3.07243,466.783,7.429,5.283,0
18:02:3713,13,476.383,8.7702,0,605.418,18:02:37,51.7054,32.2081,-3.03536,1.42203,604.755,2.33274,475.265,10.757,12.328,0
18:02:3813,13,478.245,8.7702,0,605.992,18:02:38,52.9601,30.8047,-2.70359,3.06549,605.82,2.43044,477.463,0.574,1.065,0
18:02:3913,13,479.51,8.7702,0,606.702,18:02:39,52.9486,29.3822,-2.32746,3.01409,606.385,1.10039,478.887,0.71,0.565,0
18:02:4013,13,480.34,8.7702,0,607.146,18:02:40,53.2936,28.3132,-2.32501,2.81487,606.869,0.849617,480.014,0.444,0.484,0
18:02:4313,13,485.45,8.7702,0,610.058,18:02:43,54.352,23.2645,-3.03107,2.19803,610.058,1.90647,485.45,2.912,3.189,0
18:02:4513,13,490.173,8.7702,0,615.427,18:02:45,57.5062,20.2395,3.13295,2.12697,614.987,1.71708,489.839,5.369,4.929,0
18:02:4713,13,494.483,8.7702,0,618.747,18:02:47,61.0198,18.2159,2.97056,2.2775,618.604,1.85291,493.901,3.32,3.617,0
18:02:4813,13,496.32,8.7702,0,619.246,18:02:48,61.5319,16.7405,-3.05479,-3.12182,619.043,1.70596,495.524,0.499,0.439,0
18:02:5013,13,498.922,8.7702,0,620.404,18:02:50,60.0241,14.0976,1.85865,-2.05469,620.167,1.73413,498.748,1.158,1.124,0
18:02:5113,13,502.308,8.7702,0,624.773,18:02:51,58.291,14.0054,1.84033,-1.26412,622.372,1.96917,500.538,4.369,2.205,0
18:02:5213,13,502.827,8.7702,0,625.332,18:02:52,56.4129,14.4326,2.21173,-1.52325,624.995,1.61315,502.474,0.559,2.623,0
18:02:5313,13,503.943,8.7702,0,625.844,18:02:53,55.2676,14.7226,2.1889,-1.31964,625.788,1.56963,503.667,0.512,0.793,0
18:02:5413,13,505.808,8.7702,0,626.038,18:02:54,53.2243,14.9825,2.34171,-0.721465,626.033,0.724491,505.743,0.194,0.245,0
18:02:5613,13,509.143,8.7702,0,626.907,18:02:56,56.305,15.8329,2.7978,1.53088,626.877,1.66316,509.068,0.869,0.844,0
18:02:5813,13,513.088,8.7702,0,627.956,18:02:58,53.2528,14.3874,2.60397,-2.48722,627.956,2.19334,513.088,1.049,1.079,0
18:02:5913,13,515.386,8.7702,0,628.822,18:02:59,54.395,13.6507,-3.05282,1.71862,628.427,1.45168,514.804,0.866,0.471,0
18:03:0013,13,517.058,8.7702,0,629.914,18:03:00,53.9366,13.247,2.81682,-2.02338,629.22,2.20452,515.86,1.092,0.793,0
18:03:0113,13,517.464,8.7702,0,630.93,18:03:01,52.6741,12.563,1.92195,0.849092,630.446,0.279694,517.329,1.016,1.226,0
18:03:0213,13,518.28,8.7702,0,633.679,18:03:02,52.5656,13.3086,0.76779,-0.743682,633.297,1.51415,518.201,2.749,2.851,0
18:03:0413,13,523.303,8.7702,0,638.081,18:03:04,49.9148,17.2004,-0.0408575,0.616871,637.611,2.15237,523.191,4.402,4.314,0
18:03:0513,13,526.213,8.7702,0,641.976,18:03:05,52.2076,18.8892,-0.0804693,0.601817,641.839,2.87661,526.069,3.895,4.228,0
18:03:0613,13,529.367,8.7702,0,646.674,18:03:06,52.54,21.9393,-0.378884,-0.208241,646.358,3.19658,529.206,4.698,4.519,0
18:03:0713,13,533.029,8.7702,0,650.698,18:03:07,51.0077,25.2142,-0.516827,-0.542885,650.464,3.89025,532.836,4.024,4.106,0
18:03:0913,13,538.941,8.7702,0,661.454,18:03:09,47.8346,28.7422,1.03896,-1.03981,658.587,2.2434,537.617,10.756,8.123,0
18:03:1013,13,541.024,8.7702,0,664.237,18:03:10,44.73,28.808,-2.76854,-1.80119,664.122,4.29078,540.806,2.783,5.535,0
18:03:1113,13,547.947,8.7702,0,671.795,18:03:11,40.2436,27.3771,-2.37431,-2.05094,669.214,4.81078,545.529,7.558,5.092,0
18:03:1313,13,556.675,8.7702,0,683.996,18:03:13,32.0767,23.9484,1.22123,-1.22578,681.264,3.85852,554.711,12.201,12.05,0
18:03:1413,13,561.428,8.7702,0,689.028,18:03:14,29.2032,27.0137,0.0866106,-0.610128,686.784,4.95349,558.98,5.032,5.52,0
18:03:1513,13,564.62,8.7702,0,694.323,18:03:15,26.2447,30.2011,0.159653,-0.869924,691.292,3.09915,563.348,5.295,4.508,0
18:03:1813,13,569.443,8.7702,0,705.343,18:03:18,25.6965,31.2983,0.932262,2.46386,705.112,1.45938,569.02,11.02,13.82,0
18:03:2413,13,575.076,8.7702,0,708.404,18:03:24,23.6944,30.3899,1.49011,-0.59857,708.139,1.49579,574.067,3.061,3.027,0
18:03:2613,13,577.146,8.7702,0,708.774,18:03:26,21.6478,31.4598,1.56673,-1.32383,708.726,1.94807,576.423,0.37,0.587,0
18:03:3013,13,580.592,8.7702,0,710.63,18:03:30,19.8278,30.3953,2.73287,2.59067,710.055,0.635304,579.98,1.856,1.329,0
18:03:3113,13,581.023,8.7702,0,710.902,18:03:31,20.5626,30.1328,2.71589,2.04656,710.841,2.13199,580.792,0.272,0.786,0
18:03:3313,13,584.465,8.7702,0,722.28,18:03:33,21.1692,29.2906,-2.95677,-1.81588,721.375,2.69718,583.873,11.378,10.534,0
18:03:3413,13,587.221,8.7702,0,728.364,18:03:34,18.0325,29.2368,-2.92637,-1.16185,727.874,3.10592,587.066,6.084,6.499,0
18:03:3513,13,589.888,8.7702,0,733.375,18:03:35,16.5188,31.35,3.02655,-0.349809,732.96,1.46881,589.767,5.011,5.086,0
18:03:3613,13,594.097,8.7702,0,738.945,18:03:36,14.0343,30.8589,2.72548,-1.60161,737.99,4.4728,592.438,5.57,5.03,0
18:03:3913,13,601.988,8.7702,0,757.016,18:03:39,12.7315,30.8157,2.34841,2.06483,756.091,3.56982,601.041,18.071,18.101,0
18:03:4013,13,605.933,8.7702,0,763.941,18:03:40,15.4615,28.3328,3.07481,2.60751,762.532,2.91841,604.773,6.925,6.441,0
18:03:4113,13,606.809,8.7702,0,767.118,18:03:41,15.2895,26.8289,3.01304,-2.34065,765.449,1.36874,606.484,3.177,2.917,0
18:03:4813,13,630.189,8.7702,0,806.478,18:03:48,23.6326,23.0643,-2.508,-2.23623,802.124,2.7962,628.906,39.36,36.675,0
18:03:5013,13,639.024,10.5648,0,820.373,18:03:50,27.4912,20.8706,0.602688,1.522,816.201,5.23023,635.209,13.895,14.077,0
18:03:5413,13,650.228,10.5648,0,837.014,18:03:54,41.7415,24.9779,0.634313,1.29412,836.929,1.86744,650.138,16.641,20.728,0
18:03:5613,13,654.277,10.5648,0,840.127,18:03:56,42.3232,28.6947,1.85932,0.178157,840.115,0.257447,654.269,3.113,3.186,0
18:03:5713,13,655.012,10.5648,0,840.705,18:03:57,42.4261,28.7017,1.49655,-0.227732,840.505,0.60084,654.543,0.578,0.39,0
18:03:5913,13,656.503,10.5648,0,841.717,18:03:59,41.8666,30.2669,2.02638,-2.61033,841.717,1.04632,656.503,1.012,1.212,0
18:04:0013,13,658.706,10.5648,0,843.414,18:04:00,41.204,28.9415,2.15356,-1.06039,842.811,0.57377,658.039,1.697,1.094,0
18:04:0113,13,659.485,10.5648,0,843.747,18:04:01,40.8166,30.0649,3.01234,-1.36281,843.712,1.06076,659.303,0.333,0.901,0
18:04:0213,13,660.742,10.5648,0,844.665,18:04:02,39.5645,29.5861,-2.93879,-2.40708,844.572,1.2335,660.679,0.918,0.86,0
18:04:0313,13,663.659,10.5648,0,848.827,18:04:03,38.2889,28.2384,1.89387,-2.12446,847.529,2.35842,662.552,4.162,2.957,0
18:04:0513,13,668.824,10.5648,0,854.836,18:04:05,32.6299,29.5087,-0.871142,-0.997333,854.376,4.94696,668.572,6.009,6.847,0
18:04:0613,13,674.156,13.4276,0,860.131,18:04:06,28.5612,33.0238,-0.673693,-0.868641,859.801,4.24075,673.955,5.295,5.425,0
18:04:0713,13,676.954,13.4276,0,868.846,18:04:07,27.2724,34.0601,0.173881,0.656474,867.105,1.26092,675.776,8.715,7.304,0
18:04:0913,13,680.936,13.4276,0,875.642,18:04:09,30.6876,36.482,2.01962,2.14184,875.449,3.08246,680.78,6.796,8.344,0
18:04:1113,13,686.505,13.4276,0,881.577,18:04:11,34.9259,34.7727,1.43294,2.0245,880.803,1.57777,685.368,5.935,5.354,0
18:04:1213,13,686.716,13.4276,0,881.661,18:04:12,35.8539,34.8604,1.48639,0.526849,881.608,2.07117,686.607,0.084,0.805,0
18:04:1413,13,691.882,13.4276,0,882.774,18:04:14,39.3442,34.5253,1.77601,2.44465,882.651,2.07031,691.03,1.113,1.043,0
18:04:1513,13,692.453,13.4276,0,882.881,18:04:15,40.3491,33.8798,1.65231,0.876542,882.881,1.57307,692.453,0.107,0.23,0
18:04:1613,13,694.859,13.4276,0,883.206,18:04:16,41.7963,35.4176,1.05699,0.713597,883.163,1.96121,694.565,0.325,0.282,0
18:04:2013,13,704.885,13.4276,0,884.435,18:04:20,46.2401,39.8854,1.6027,0.839545,884.125,0.94299,703.67,1.229,0.962,0
18:04:2113,13,705.634,13.4276,0,884.571,18:04:21,47.4302,40.3631,1.71802,1.14892,884.441,1.41529,704.957,0.136,0.316,0
18:04:2313,13,709.658,13.4276,0,885.249,18:04:23,49.2145,38.0468,2.10543,2.16796,885.006,1.74134,708.367,0.678,0.565,0
18:04:2413,13,710.524,13.4276,0,885.64,18:04:24,50.6665,37.1311,2.45336,2.15159,885.365,1.09126,710.087,0.391,0.359,0
18:04:2613,13,712.665,13.4276,0,886.036,18:04:26,50.5829,36.45,0.269363,1.68157,885.841,1.00623,711.292,0.396,0.476,0
18:04:2713,13,713.907,13.4276,0,886.217,18:04:27,52.081,36.5535,0.19383,1.05852,886.05,1.58359,712.826,0.181,0.209,0
18:04:2813,13,715.046,13.4276,0,886.297,18:04:28,51.4539,37.0421,0.486414,-1.62459,886.238,2.80679,714.297,0.08,0.188,0
18:04:3013,13,721.659,13.4276,0,887.105,18:04:30,50.3822,40.9838,0.310869,0.642897,886.855,3.13312,720.409,0.808,0.617,0
18:04:3113,13,722.659,13.4276,0,887.223,18:04:31,51.5154,41.8459,0.417024,1.08464,887.134,1.49148,721.857,0.118,0.279,0
18:04:3213,13,723.898,13.4276,0,887.341,18:04:32,53.3323,42.6172,0.534492,1.03632,887.336,1.35276,723.834,0.118,0.202,0
18:04:3413,13,726.736,13.4276,0,887.701,18:04:34,54.4044,44.6406,0.906381,3.0551,887.63,0.635922,726.325,0.36,0.294,0
18:04:3513,13,727.566,13.4276,0,887.761,18:04:35,54.4743,44.4189,1.25271,-0.0197237,887.703,0.379102,726.776,0.06,0.073,0
18:04:3613,13,728.639,13.4276,0,887.874,18:04:36,54.6026,43.5382,2.16619,-3.11237,887.765,2.04189,727.766,0.113,0.062,0
18:04:3813,13,731.398,13.4276,0,889.041,18:04:38,52.7282,42.4364,2.98668,-1.57351,888.836,0.617983,730.842,1.167,1.071,0
18:04:3913,13,735.578,13.4276,0,890.127,18:04:39,51.8985,40.6502,-3.06839,-2.82802,889.426,3.18526,732.854,1.086,0.59,0
18:04:4013,13,736.973,13.4276,0,890.696,18:04:40,50.5994,37.6076,-2.42009,-2.69975,890.219,2.75698,736.166,0.569,0.793,0
18:04:4113,13,738.425,13.4276,0,893.689,18:04:41,49.5651,36.3575,-2.21682,-1.78232,892.766,1.37651,737.874,2.993,2.547,0
18:04:4213,13,740.096,13.4276,0,897.224,18:04:42,48.2018,35.4561,-2.74249,-2.50815,895.508,1.45982,739.56,3.535,2.742,0
18:04:4313,13,742.593,13.4276,0,899.253,18:04:43,47.3727,34.3345,2.85157,-2.71819,898.575,2.77795,740.966,2.029,3.067,0
18:04:4413,13,744.71,13.4276,0,899.597,18:04:44,46.3633,31.4283,1.13817,-2.38962,899.434,1.25742,744.054,0.344,0.859,0
18:04:4813,13,749.836,13.4276,0,900.785,18:04:48,44.28,35.6158,-0.566096,0.00234483,900.749,2.08237,749.64,1.188,1.315,0
18:04:5113,13,755.437,13.4276,0,902.543,18:04:51,41.7159,40.18,-0.541176,-0.981278,902.425,1.08877,755.041,1.758,1.676,0
18:04:5313,13,758.115,13.4276,0,902.862,18:04:53,41.5492,42.7876,0.618616,-0.0107016,902.852,1.42586,757.969,0.319,0.427,0
18:04:5413,13,760.378,13.4276,0,903.261,18:04:54,42.1139,44.1437,0.710512,1.1569,903.153,1.37912,759.525,0.399,0.301,0
18:04:5613,13,762.132,13.4276,0,903.681,18:04:56,43.135,42.3314,0.65039,2.58707,903.656,1.3542,761.949,0.42,0.503,0
18:04:5713,13,763.03,13.4276,0,908.472,18:04:57,43.0469,42.7093,0.17851,-0.42247,908.472,2.32074,763.03,4.791,4.816,0
18:04:5913,13,767.668,13.4276,0,916.003,18:04:59,42.6655,46.1273,1.59511,0.918313,915.753,2.80642,767.083,7.531,7.281,0
18:05:0113,13,772.488,13.4276,0,921.108,18:05:01,46.6718,44.5532,2.99895,2.81012,921.085,2.68427,772.351,5.105,5.332,0
18:05:0213,13,776.404,13.4276,0,925.661,18:05:02,47.7146,41.661,-2.97163,2.52492,924.066,2.52316,775.44,4.553,2.981,0
18:05:0513,13,781.694,13.4276,0,930.755,18:05:05,51.7804,39.0747,1.6217,2.85383,930.704,2.83556,781.1,5.094,6.638,0
18:05:0613,13,783.901,13.4276,0,931.37,18:05:06,51.8312,38.5383,1.3241,-0.750489,930.992,1.72188,782.414,0.615,0.288,0
18:05:0713,13,784.694,13.4276,0,931.505,18:05:07,50.2636,39.5098,1.30441,-1.15745,931.446,1.35312,784.275,0.135,0.454,0
18:05:0913,13,786.025,13.4276,0,932.077,18:05:09,48.6947,39.7514,1.46085,-2.19627,932.077,0.800881,786.025,0.572,0.631,0
18:05:1013,13,788.215,13.4276,0,932.568,18:05:10,47.5,39.4394,1.15864,-1.54622,932.427,1.94379,787.312,0.491,0.35,0
18:05:1213,13,791.385,13.4276,0,933.264,18:05:12,46.6325,36.4185,1.07253,1.23416,933.197,0.346926,791.281,0.696,0.77,0
18:05:1313,13,792.478,13.4276,0,933.585,18:05:13,46.2618,36.7693,1.38706,-1.10881,933.41,0.94382,791.87,0.321,0.213,0
18:05:1413,13,793.461,13.4276,0,933.845,18:05:14,45.4108,36.9187,1.42761,-1.73163,933.697,1.0643,792.76,0.26,0.287,0
18:05:1513,13,794.444,13.4276,0,933.994,18:05:15,44.2859,36.426,1.53529,-2.51008,933.904,1.16851,794.024,0.149,0.207,0
18:05:1613,13,795.051,13.4276,0,934.181,18:05:16,44.1979,36.235,1.39617,0.500363,934.13,1.28274,794.748,0.187,0.226,0
18:05:1913,13,801.762,13.4276,0,938.327,18:05:19,42.3363,31.5496,2.87934,2.94855,938.127,1.60746,801.443,4.146,3.997,0
18:05:2013,13,803.403,13.4276,0,938.898,18:05:20,42.3128,29.9122,1.93587,-2.63876,938.848,1.28996,803.114,0.571,0.721,0
18:05:2113,13,806.373,13.4276,0,941.285,18:05:21,41.4357,31.0197,0.396738,-0.3392,939.957,2.75566,804.811,2.387,1.109,0
18:05:2213,13,808.022,13.4276,0,943.498,18:05:22,40.107,33.3534,-0.463211,-0.719452,942.568,2.28567,807.521,2.213,2.611,0
18:05:2413,13,810.577,13.4276,0,949.055,18:05:24,40.3259,34.1152,0.793974,-0.131039,948.465,1.37332,809.588,5.557,5.897,0
18:05:2513,13,811.142,13.4276,0,950.731,18:05:25,40.4582,35.6122,2.20541,0.538884,950.383,0.374944,811.106,1.676,1.918,0
18:05:2813,13,820.075,13.4276,0,962.134,18:05:28,41.5266,27.1286,2.95083,-2.8528,962.037,2.60172,819.81,11.403,11.654,0
18:05:2913,13,825.022,13.4276,0,971.634,18:05:29,39.6348,25.474,3.0845,-1.88336,966.514,2.61607,822.44,9.5,4.477,0
18:05:3113,13,828.259,13.4276,0,979.463,18:05:31,36.4148,24.1026,3.02379,2.24917,977.721,2.38878,826.942,7.829,11.207,0
18:05:3213,13,831.177,13.4276,0,983.583,18:05:32,39.116,22.8565,2.24068,1.6105,981.767,3.07738,829.974,4.12,4.046,0
18:05:3413,13,836.441,13.4276,0,996.187,18:05:34,41.5872,20.5128,-2.85434,-2.82675,991.655,2.96191,834.764,12.604,9.888,0
18:05:3513,13,837.126,13.4276,0,1008.36,18:05:35,41.5445,18.4876,-2.56185,2.26771,1001.96,0.952347,836.891,12.173,10.305,0
18:05:3613,13,837.56,13.4276,0,1022.25,18:05:36,41.4239,18.2889,2.09748,-1.4456,1017.1,0.769265,837.452,13.89,15.14,0
18:05:3713,13,838.557,13.4276,0,1032.15,18:05:37,41.5721,18.9149,1.03976,0.846487,1031.59,1.46953,838.32,9.9,14.49,0
18:05:3813,13,840.18,13.4276,0,1041.87,18:05:38,42.7697,19.9535,1.97319,0.853857,1038.43,1.12383,839.905,9.72,6.84,0
18:05:3913,13,842.634,13.4276,0,1047.8,18:05:39,43.6651,20.4069,2.42225,1.38473,1044.78,1.66494,840.928,5.93,6.35,0
18:05:4213,13,847.746,13.4276,0,1057.02,18:05:42,49.1082,18.9853,2.99587,2.70578,1055.94,2.20703,846.871,9.22,11.16,0
18:05:4513,13,855.95,13.4276,0,1066.9,18:05:45,45.3718,11.6205,2.48364,-2.25938,1065.85,2.21447,855.651,9.88,9.91,0
18:05:4713,13,860.176,13.4276,0,1075.21,18:05:47,47.1261,10.3424,1.47869,1.73897,1073.51,2.50621,859.02,8.31,7.66,0
18:05:4813,13,861.352,13.4276,0,1077.33,18:05:48,49.3377,10.3162,1.6857,1.5013,1077.19,2.20778,861.24,2.12,3.68,0
18:05:4913,13,865.068,13.4276,0,1081.9,18:05:49,51.9539,10.3266,1.49691,1.49074,1080.63,2.75632,863.858,4.57,3.44,0
18:05:5013,13,866.674,13.4276,0,1083.35,18:05:50,54.3263,10.8321,1.13121,1.39328,1083,1.63876,866.286,1.45,2.37,0
18:05:5413,13,871.929,13.4276,0,1089.72,18:05:54,52.0123,10.5004,2.48502,-2.22895,1087.24,2.16868,869.894,6.37,4.24,0
18:05:5513,13,873.057,13.4276,0,1090.86,18:05:55,49.4665,9.79793,2.36361,-1.65829,1090.44,3.25357,872.576,1.14,3.2,0
18:05:5613,13,875.319,13.4276,0,1093.99,18:05:56,46.7299,9.75244,1.35036,-1.42026,1093.99,2.43229,875.319,3.13,3.55,0
18:05:5713,13,879.769,13.4276,0,1098.71,18:05:57,44.193,10.6817,2.16577,-1.15659,1096.72,3.02096,878.03,4.72,2.73,0
18:05:5813,13,881.72,13.4276,0,1100.69,18:05:58,41.21,11.8321,2.83434,-1.13304,1100.06,3.25408,881.228,1.98,3.34,0
18:06:0113,13,889.258,13.4276,0,1114.11,18:06:01,40.1443,17.8613,2.00418,-0.229046,1113.38,1.83738,888.684,13.42,13.32,0
18:06:0213,13,891.984,13.4276,0,1119.5,18:06:02,39.6522,20.0298,2.5739,-0.258156,1116.61,2.31005,890.908,5.39,3.23,0
18:06:0513,13,897.416,13.4276,0,1132.98,18:06:05,43.481,22.0278,1.85636,1.01376,1129.52,1.74676,896.103,13.48,12.91,0
18:06:0613,13,898.728,13.4276,0,1135.16,18:06:06,44.1165,23.5558,0.689398,-0.0913936,1133.92,2.52289,897.883,2.18,4.4,0
18:06:0713,13,902.747,13.4276,0,1140.16,18:06:07,43.3176,26.578,-0.123984,-0.369084,1138.12,3.38622,901.016,5,4.2,0
18:06:0913,13,909.517,13.4276,0,1147.27,18:06:09,39.4695,32.5206,-0.473965,-0.762999,1145.4,3.31432,908.138,7.11,7.28,0
