con,tag_id,total_distance,high_intensity_distance,sprint_distance,total_effort,hora,x_pos,y_pos,heading,direction,energy,speed,tot_distance,total_effort_diff,total_energy_diff,total_sprint_diff
18:01:599,9,438.051,0,0,432.363,18:01:59,37.9271,17.772,-2.81552,-2.54338,431.24,4.51073,436.858,7.721,8.927,0
18:02:009,9,443.502,4.00557,0,437.389,18:02:00,35.1568,13.1297,2.9019,-2.72585,436.442,6.10279,442.274,5.026,5.202,0
18:02:029,9,452.316,6.80624,0,455.101,18:02:02,32.4284,4.84948,-0.926709,-1.84431,451.273,1.871,451.146,17.712,14.831,0
18:02:049,9,455.912,6.80624,0,466.479,18:02:04,32.3792,7.59331,0.97954,1.63546,465.692,1.89284,455.543,11.378,14.419,0
18:02:059,9,457.465,6.80624,0,472.445,18:02:05,33.2937,6.3853,2.46709,-2.93664,472.17,1.8211,457.278,5.966,6.478,0
18:02:069,9,459.618,6.80624,0,476.889,18:02:06,31.8877,5.08353,1.99917,-1.80437,476.345,2.11414,459.296,4.444,4.175,0
18:02:089,9,466.803,6.80624,0,489.799,18:02:08,26.245,5.41128,2.96617,-1.60494,487.477,3.34889,464.968,12.91,11.132,0
18:02:099,9,471.745,6.80624,0,494.608,18:02:09,22.1764,5.01041,3.11245,-1.68831,492.563,4.8545,469.058,4.809,5.086,0
18:02:129,9,480.862,6.80624,0,514.268,18:02:12,12.7306,8.40387,-1.07104,-0.154264,514.268,5.41842,480.862,19.66,21.705,0
18:02:149,9,495.722,18.3169,0,528.92,18:02:14,15.3967,19.4731,-0.380772,0.266876,524.747,5.64438,492.365,14.652,10.479,0
18:02:159,9,497.259,18.3169,0,532.563,18:02:15,17.1493,24.0322,-0.832985,0.22254,532.563,4.14261,497.259,3.643,7.816,0
18:02:169,9,501.471,18.3169,0,545.747,18:02:16,17.2385,27.4388,0.0187908,-0.170622,542.156,2.59622,500.686,13.184,9.593,0
18:02:179,9,501.947,18.3169,0,548.137,18:02:17,17.4623,28.1391,1.17298,2.03342,548.137,1.59922,501.947,2.39,5.981,0
18:02:209,9,516.215,18.3169,0,564.647,18:02:20,26.3872,21.5338,0.503712,2.02582,560.936,4.54331,513.195,16.51,12.799,0
18:02:229,9,517.736,18.3169,0,566.628,18:02:22,29.7239,19.2949,-0.843573,-1.6697,566.516,0.587972,517.709,1.981,5.58,0
18:02:239,9,518.242,18.3169,0,567.226,18:02:23,29.9543,19.3135,-0.655007,0.721016,567.211,0.666613,518.171,0.598,0.695,0
18:02:249,9,518.951,18.3169,0,567.383,18:02:24,29.8632,19.9143,-0.552266,2.72592,567.364,0.23334,518.836,0.157,0.153,0
18:02:259,9,520.505,18.3169,0,568.026,18:02:25,30.5957,19.3894,-0.585232,1.286,567.729,0.863248,519.798,0.643,0.365,0
18:02:269,9,520.885,18.3169,0,568.489,18:02:26,30.9943,20.1303,-0.882327,0.377653,568.147,0.898587,520.672,0.463,0.418,0
18:02:279,9,523.674,18.3169,0,572.683,18:02:27,31.8107,21.6073,-1.72838,0.221732,571.062,2.11515,522.37,4.194,2.915,0
18:02:289,9,526.619,18.3169,0,577.8,18:02:28,31.0458,24.0327,-1.31002,-0.447149,574.915,2.89122,524.96,5.117,3.853,0
18:02:329,9,535.532,18.3169,0,587.278,18:02:32,37.2084,20.5683,0.761107,2.08178,587.001,3.93845,535.144,9.478,12.086,0
18:02:339,9,540.734,18.3169,0,595.324,18:02:33,40.2675,19.2598,0.897951,1.76333,591.581,2.84213,538.488,8.046,4.58,0
18:02:359,9,547.275,18.3169,0,604.863,18:02:35,45.5149,15.3705,0.861861,2.29515,601.576,3.10542,545.213,9.539,9.995,0
18:02:379,9,554.001,18.3169,0,614.224,18:02:37,51.847,13.2619,0.792458,1.80534,611.21,3.0884,551.945,9.361,9.634,0
18:02:389,9,556.536,18.3169,0,617.293,18:02:38,54.4999,12.4464,0.795854,2.01589,614.957,2.94062,554.727,3.069,3.747,0
18:02:399,9,559.478,18.3169,0,621.462,18:02:39,56.9707,10.8352,0.75991,2.17458,618.672,2.70126,557.681,4.169,3.715,0
18:02:419,9,563.43,18.3169,0,627.299,18:02:41,61.211,8.59962,0.858053,2.10936,625.804,1.66338,562.482,5.837,7.132,0
18:02:429,9,563.99,18.3169,0,627.878,18:02:42,62.1561,7.6552,0.665818,1.97462,627.741,0.941349,563.835,0.579,1.937,0
18:02:449,9,567.509,18.3169,0,628.849,18:02:44,64.7199,6.39291,-0.308217,1.85943,628.657,1.23295,566.786,0.971,0.916,0
18:02:459,9,568.148,18.3169,0,629.022,18:02:45,65.5986,6.01576,-0.663237,2.35588,628.931,0.948756,567.768,0.173,0.274,0
18:02:469,9,568.926,18.3169,0,629.119,18:02:46,66.3381,5.12744,-1.03062,2.53107,629.119,1.23124,568.926,0.097,0.188,0
18:02:479,9,569.897,18.3169,0,629.492,18:02:47,66.7302,4.67449,-1.22996,-2.78042,629.307,0.17877,569.535,0.373,0.188,0
18:02:509,9,571.45,18.3169,0,630.107,18:02:50,65.7821,4.49607,-0.603425,-1.52828,630.07,0.538512,571.37,0.615,0.763,0
18:02:519,9,571.953,18.3169,0,630.207,18:02:51,65.5111,4.05863,-0.821282,2.96888,630.207,0.60197,571.953,0.1,0.137,0
18:02:529,9,572.51,18.3169,0,630.577,18:02:52,65.6457,3.64878,-1.16508,2.11535,630.432,0.0328239,572.385,0.37,0.225,0
18:02:559,9,574.284,18.3169,0,631.515,18:02:55,65.4805,4.67752,-0.528771,2.03926,631.166,0.700809,573.872,0.938,0.734,0
18:02:589,9,575.924,18.3169,0,633.435,18:02:58,66.4781,5.47555,-0.356976,2.37841,632.83,0.333332,575.797,1.92,1.664,0
18:02:599,9,576.021,18.3169,0,634.508,18:02:59,66.6246,5.30886,-0.396424,2.20906,634.438,0.0262188,576.02,1.073,1.608,0
18:03:019,9,577.089,18.3169,0,641.592,18:03:01,66.9402,5.39953,-1.59088,-2.70689,640.901,0.644211,576.712,7.084,6.463,0
18:03:029,9,577.954,18.3169,0,642.697,18:03:02,66.3542,4.53085,-0.906789,-2.22154,642.4,0.809317,577.765,1.105,1.499,0
18:03:049,9,582.836,18.3169,0,647.433,18:03:04,64.305,6.27512,-1.45508,-0.990075,644.224,2.49852,580.608,4.736,1.824,0
18:03:069,9,587.538,18.3169,0,653.363,18:03:06,59.653,9.69678,-0.685225,-0.950628,651.717,3.39965,586.401,5.93,7.493,0
18:03:079,9,590.738,18.3169,0,657.814,18:03:07,57.3287,12.0453,-0.221101,-0.825909,656.357,3.27088,589.714,4.451,4.64,0
18:03:139,9,616.494,21.786,0,688.113,18:03:13,36.5122,17.4398,1.19594,-1.13641,683.423,5.8357,612.435,30.299,27.066,0
18:03:149,9,618.773,21.786,0,691.005,18:03:14,32.1956,19.8639,1.12778,-0.961376,689.319,4.49959,617.391,2.892,5.896,0
18:03:169,9,624.876,21.786,0,700.559,18:03:16,27.2047,24.5109,1.55554,-1.92098,699.726,1.04989,624.382,9.554,10.407,0
18:03:179,9,626.616,21.786,0,701.075,18:03:17,27.2676,24.8512,1.37009,0.360865,700.719,1.90149,625.278,0.516,0.993,0
18:03:199,9,627.866,21.786,0,701.907,18:03:19,28.5457,26.5628,2.04306,1.77038,701.711,0.450611,627.715,0.832,0.992,0
18:03:209,9,628.813,21.786,0,702.329,18:03:20,28.343,26.3106,1.1425,-1.48505,702.142,1.06095,628.278,0.422,0.431,0
18:03:219,9,630.41,21.786,0,702.886,18:03:21,26.905,26.1189,0.795745,-1.90671,702.658,1.87359,629.745,0.557,0.516,0
18:03:259,9,637.435,21.786,0,705.14,18:03:25,22.8563,21.8768,-0.208734,-1.9911,704.989,0.991357,637.17,2.254,2.331,0
18:03:269,9,639.202,21.786,0,705.774,18:03:26,21.6034,21.4708,-0.221646,-1.95928,705.492,1.47496,638.489,0.634,0.503,0
18:03:279,9,639.517,21.786,0,706.111,18:03:27,20.9414,20.8894,-0.192724,-2.21323,705.868,0.315796,639.389,0.337,0.376,0
18:03:289,9,641.872,21.786,0,706.473,18:03:28,19.7786,20.6279,-0.0483384,-2.13955,706.294,2.16891,640.621,0.362,0.426,0
18:03:299,9,642.441,21.786,0,706.576,18:03:29,18.4179,19.665,0.11297,-1.37613,706.552,0.811687,642.319,0.103,0.258,0
18:03:309,9,643.251,21.786,0,706.806,18:03:30,18.4133,20.0852,0.0845853,1.90118,706.802,0.888748,643.051,0.23,0.25,0
18:03:319,9,644.755,21.786,0,707.778,18:03:31,18.9603,19.1739,1.26149,2.93214,707.297,1.60022,644.174,0.972,0.495,0
18:03:339,9,649.404,21.786,0,712.966,18:03:33,19.6612,14.4547,1.38577,-2.64226,712.795,2.55678,649.143,5.188,5.498,0
18:03:359,9,656.182,21.786,0,720.101,18:03:35,15.412,9.51948,-3.0728,-2.15476,719.777,2.66411,655.711,7.135,6.982,0
18:03:369,9,657.91,21.786,0,731.071,18:03:36,14.537,8.87381,-0.0761533,-0.0389573,726.521,0.432915,656.862,10.97,6.744,0
18:03:379,9,662.413,21.786,0,737.113,18:03:37,13.53,11.2531,-0.933111,-0.379909,733.214,4.41219,659.452,6.042,6.693,0
18:03:399,9,669.241,21.786,0,750.283,18:03:39,14.9422,19.2884,0.605955,0.876857,746.947,2.58512,668.067,13.17,13.733,0
18:03:419,9,672.528,21.786,0,760.219,18:03:41,15.7717,18.3391,2.28593,-2.76656,757.244,0.964646,671.083,9.936,10.297,0
18:03:429,9,673.943,21.786,0,762.265,18:03:42,16.5079,17.0114,1.26146,2.44528,760.267,2.78521,672.665,2.046,3.023,0
18:03:439,9,676.77,21.786,0,765.116,18:03:43,18.7024,14.0777,1.04153,2.45478,764.548,4.34392,676.331,2.851,4.281,0
18:03:469,9,689.821,21.786,0,782.153,18:03:46,28.7908,6.51025,1.8536,2.50555,779.037,2.24713,689.042,17.037,14.489,0
18:03:489,9,693.229,21.786,0,798.936,18:03:48,27.6701,5.57905,0.0673861,-0.536268,794.211,1.17726,691.642,16.783,15.174,0
18:03:499,9,695.267,21.786,0,801.868,18:03:49,28.3607,7.38053,-0.363146,0.617101,799.512,2.9339,693.654,2.932,5.301,0
18:03:519,9,701.952,21.786,0,810.576,18:03:51,33.7189,11.691,0.463939,1.16254,809.115,3.39353,700.663,8.708,9.603,0
18:03:569,9,711.091,21.786,0,821.66,18:03:56,42.3205,14.2622,-0.431456,-0.0284787,821.53,1.92377,710.365,11.084,12.415,0
18:03:579,9,713.901,21.786,0,822.02,18:03:57,42.4823,16.7618,-0.581576,0.0911918,821.786,1.86995,712.873,0.36,0.256,0
18:03:589,9,714.202,21.786,0,822.159,18:03:58,42.0183,17.8303,-0.672196,-0.957428,822.13,0.988623,714.107,0.139,0.344,0
18:03:599,9,715.432,21.786,0,822.806,18:03:59,41.4354,18.3574,0.0098997,-0.38665,822.476,1.06544,714.923,0.647,0.346,0
18:04:019,9,717.999,21.786,0,824.472,18:04:01,39.861,18.6704,0.181317,-2.32733,823.773,1.02247,717.006,1.666,1.297,0
18:04:029,9,718.503,21.786,0,824.67,18:04:02,39.0201,17.888,-0.0382891,-2.08338,824.536,1.06157,718.159,0.198,0.763,0
18:04:039,9,721.108,21.786,0,826.116,18:04:03,37.5204,17.7012,-0.301846,-1.44373,825.149,1.93193,719.693,1.446,0.613,0
18:04:049,9,721.945,21.786,0,827.228,18:04:04,35.9626,18.254,-1.62323,-1.16355,826.451,1.70566,721.354,1.112,1.302,0
18:04:059,9,725.1,21.786,0,830.284,18:04:05,33.4224,19.0627,-1.55461,-1.29025,829.359,3.5248,724.022,3.056,2.908,0
18:04:089,9,732.702,21.786,0,839.686,18:04:08,29.6727,25.0951,0.845371,0.393172,839.367,3.13543,732.546,9.402,10.008,0
18:04:099,9,736.393,21.786,0,843.908,18:04:09,31.2578,27.2143,0.891136,0.829142,842.473,2.41675,735.225,4.222,3.106,0
18:04:149,9,745.967,21.786,0,848.679,18:04:14,38.9801,25.9609,0.024956,1.72176,848.446,2.26561,745.01,4.771,5.973,0
18:04:159,9,748.049,21.786,0,849.667,18:04:15,40.6875,24.2275,-0.357328,2.66866,849.003,2.20928,747.553,0.988,0.557,0
18:04:189,9,758.282,21.786,0,860.921,18:04:18,44.5124,18.275,-2.52351,2.55905,858.209,4.0353,754.746,11.254,9.206,0
18:04:199,9,758.632,21.786,0,861.172,18:04:19,46.7629,15.3362,2.75347,2.34281,861.011,3.5017,758.457,0.251,2.802,0
18:04:219,9,768.567,21.786,0,870.364,18:04:21,54.1735,11.0815,1.90017,1.97673,868.985,5.12223,767.043,9.192,7.974,0
18:04:229,9,771.88,21.786,0,874.03,18:04:22,58.7922,9.66572,1.45854,1.85141,874.03,4.31632,771.88,3.666,5.045,0
18:04:239,9,776.12,21.786,0,879.421,18:04:23,62.2953,8.4598,0.971918,1.80012,878.36,3.48698,775.587,5.391,4.33,0
18:04:249,9,782.87,21.786,0,885.813,18:04:24,66.4128,8.49195,0.684733,1.4559,882.96,4.6458,779.728,6.392,4.6,0
18:04:269,9,787.82,21.786,0,891.234,18:04:26,73.6144,8.29502,0.443615,1.75775,890.665,3.38137,786.957,5.421,7.705,0
18:04:289,9,794.437,21.786,0,901.896,18:04:28,79.3187,6.96227,-0.619435,0.708377,899.373,1.24678,792.922,10.662,8.708,0
18:04:309,9,799.648,21.786,0,907.859,18:04:30,76.3164,10.6055,-0.788579,-0.835169,905.72,2.68003,797.855,5.963,6.347,0
18:04:319,9,801.457,21.786,0,909.551,18:04:31,74.3534,12.7445,-0.559537,-0.660302,909.095,3.36196,800.762,1.692,3.375,0
18:04:349,9,808.586,21.786,0,917.359,18:04:34,71.1579,18.6204,0.365216,-0.364932,917.043,1.38271,807.474,7.808,7.948,0
18:04:359,9,808.969,21.786,0,917.505,18:04:35,70.374,19.643,0.0262969,-1.00771,917.432,0.87228,808.782,0.146,0.389,0
18:04:379,9,812.149,21.786,0,921.049,18:04:37,67.5195,19.2415,-0.672872,-1.79408,920.504,2.79491,811.725,3.544,3.072,0
18:04:389,9,814.779,21.786,0,923.958,18:04:38,64.7572,19.3188,0.207329,-1.31221,923.672,2.63301,814.516,2.909,3.168,0
18:04:419,9,822.81,21.786,0,933.669,18:04:41,57.2705,20.7948,0.5667,-1.63243,932.681,2.9455,822.224,9.711,9.009,0
18:04:429,9,825.243,21.786,0,937.104,18:04:42,54.761,20.5931,0.369637,-1.2406,936.342,1.97304,824.772,3.435,3.661,0
18:04:439,9,827.629,21.786,0,939.013,18:04:43,53.0109,20.9912,1.59203,-1.68508,938.669,2.05795,826.61,1.909,2.327,0
18:04:449,9,828.515,21.786,0,939.501,18:04:44,51.2184,21.4019,1.89507,-0.964421,939.501,1.5745,828.515,0.488,0.832,0
18:04:469,9,831.832,21.786,0,940.791,18:04:46,48.8394,21.1348,0.883051,-1.96378,940.659,1.71176,831.033,1.29,1.158,0
18:04:479,9,833.031,21.786,0,941.212,18:04:47,47.3329,20.1008,-0.174055,-1.40241,941.132,1.24688,832.899,0.421,0.473,0
18:04:489,9,835.124,21.786,0,943.259,18:04:48,46.3016,22.0245,-0.593642,-0.438651,943.259,2.35069,835.124,2.047,2.127,0
18:04:499,9,836.887,21.786,0,945.173,18:04:49,45.594,23.6292,-0.112671,-0.0627071,945.173,0.973975,836.887,1.914,1.914,0
18:04:509,9,837.614,21.786,0,945.543,18:04:50,45.8188,24.2644,0.0906194,0.0858564,945.53,0.779391,837.574,0.37,0.357,0
18:04:529,9,840.413,21.786,0,946.629,18:04:52,45.0283,25.2342,2.09867,-2.82909,946.039,1.16834,839.323,1.086,0.509,0
18:04:549,9,841.383,21.786,0,947.351,18:04:54,45.4747,24.8913,0.0553897,0.515961,947.261,0.724943,841.218,0.722,1.222,0
18:04:559,9,842.35,21.786,0,947.78,18:04:55,46.0265,25.1556,0.138222,1.00249,947.648,0.57681,841.847,0.429,0.387,0
18:04:579,9,847.011,21.786,0,951.867,18:04:57,45.4954,29.6501,-0.480018,-0.177649,950.075,1.59741,846.427,4.087,2.427,0
18:04:589,9,847.874,21.786,0,953.143,18:04:58,45.0503,30.6383,-0.188615,-0.278331,952.717,2.00821,847.524,1.276,2.642,0
18:04:599,9,851.822,21.786,0,956.397,18:04:59,45.3586,33.7749,0.841082,0.464557,955.624,3.22731,850.738,3.254,2.907,0
18:05:009,9,854.167,21.786,0,958.882,18:05:00,47.2755,35.0908,2.24526,1.21078,957.773,2.31598,853.138,2.485,2.149,0
18:05:029,9,860.669,21.786,0,964.086,18:05:02,51.71,31.0522,2.61531,2.60346,963.03,2.03337,859.974,5.204,5.257,0
18:05:069,9,867.339,21.786,0,971.927,18:05:06,53.9841,29.1374,0.588841,-1.37474,971.927,1.89358,867.339,7.841,8.897,0
18:05:089,9,873.478,21.786,0,973.298,18:05:08,50.4017,24.7167,-0.526879,-2.56295,973.298,3.34425,873.478,1.371,1.371,0
18:05:109,9,876.141,21.786,0,974.126,18:05:10,49.5904,22.3489,-0.569494,2.67618,974.048,0.385553,876.028,0.828,0.75,0
18:05:119,9,877.593,21.786,0,974.451,18:05:11,49.7174,21.9365,-0.520681,-2.92784,974.339,1.56524,876.59,0.325,0.291,0
18:05:149,9,881.235,21.786,0,975.385,18:05:14,46.9473,21.6548,-0.148236,-0.93246,975.301,1.76093,880.659,0.934,0.962,0
18:05:159,9,882.162,21.786,0,975.709,18:05:15,45.7544,21.9245,-0.259498,-1.61702,975.604,0.713347,881.917,0.324,0.303,0
18:05:169,9,882.944,21.786,0,975.854,18:05:16,45.1421,22.3841,-0.492738,-1.18843,975.813,0.579081,882.71,0.145,0.209,0
18:05:179,9,883.942,21.786,0,975.975,18:05:17,44.6874,21.3037,0.222762,-2.89393,975.975,1.76529,883.942,0.121,0.162,0
18:05:189,9,887.118,21.786,0,980.111,18:05:18,44.1185,19.3153,1.23998,-2.76197,978.535,2.52825,886.011,4.136,2.56,0
18:05:199,9,888.251,21.786,0,982.092,18:05:19,42.8621,17.727,0.554246,-2.25721,981.921,1.05635,888.066,1.981,3.386,0
18:05:219,9,890.311,21.786,0,983.281,18:05:21,42.0181,18.1573,-0.714252,-1.34829,982.569,1.42443,889.532,1.189,0.648,0
18:05:229,9,891.754,21.786,0,986.079,18:05:22,40.7425,19.2896,-1.12913,-0.608608,984.612,1.29815,891.273,2.798,2.043,0
18:05:239,9,893.109,21.786,0,987.267,18:05:23,39.9399,20.4103,-0.0627038,-0.72368,987.147,1.95924,892.653,1.188,2.535,0
18:05:259,9,896.478,21.786,0,991.214,18:05:25,39.535,20.5236,1.01964,-2.83969,988.934,1.64578,894.243,3.947,1.787,0
18:05:279,9,901.746,21.786,0,997.911,18:05:27,39.6538,14.3966,1.06183,2.86278,995.444,1.70153,900.497,6.697,6.51,0
18:05:289,9,903.537,21.786,0,999.816,18:05:28,39.5773,12.9098,1.62116,-3.03831,998.009,2.72329,902.005,1.905,2.565,0
18:05:299,9,906.858,21.786,0,1005,18:05:29,39.9464,9.27241,1.47414,2.86841,1002.53,3.71864,905.682,5.184,4.521,0
18:05:309,9,908.59,21.786,0,1012.22,18:05:30,40.5391,6.96107,0.103525,-2.77955,1009.4,0.952518,908.091,7.22,6.87,0
18:05:319,9,909.193,21.786,0,1017.55,18:05:31,39.8524,6.85737,-0.472341,-1.78082,1013.43,0.37756,908.841,5.33,4.03,0
18:05:329,9,910.015,21.786,0,1020.39,18:05:32,40.2876,6.51833,0.0640042,1.81659,1017.78,1.01957,909.483,2.84,4.35,0
18:05:349,9,913.531,21.786,0,1025.35,18:05:34,39.8429,8.52163,-1.44913,-0.679492,1024.33,2.78394,912.38,4.96,6.55,0
18:05:369,9,915.495,21.786,0,1028.29,18:05:36,37.1199,9.34233,0.621893,2.03654,1028.29,0.130474,915.486,2.94,3.96,0
18:05:379,9,917.565,21.786,0,1030.86,18:05:37,38.0425,9.42088,0.714332,1.69831,1029.55,1.77097,916.42,2.57,1.26,0
18:05:389,9,919.82,21.786,0,1033.39,18:05:38,40.4832,8.67123,1.05979,1.86387,1032.5,2.84134,918.977,2.53,2.95,0
18:05:399,9,922.198,21.786,0,1036.29,18:05:39,43.3197,8.07537,0.555426,1.76705,1035.84,3.16345,921.877,2.9,3.34,0
18:05:419,9,930.379,21.786,0,1045.41,18:05:41,49.7904,6.7569,0.604554,1.71254,1043.32,3.37753,928.485,9.12,7.48,0
18:05:439,9,936.555,21.786,0,1054.95,18:05:43,54.4461,3.53016,1.41232,2.63884,1052.14,3.35897,934.651,9.54,8.82,0
18:05:449,9,940.713,21.786,0,1060.06,18:05:44,57.1741,1.56025,0.465545,1.78806,1056.05,3.41775,938.132,5.11,3.91,0
18:05:459,9,943.221,21.786,0,1064.57,18:05:45,60.3453,2.11829,-0.0692026,1.04357,1060.84,3.80601,941.444,4.51,4.79,0
18:05:489,9,958.475,30.1145,0,1089.64,18:05:48,75.6942,3.73742,-0.114075,1.45443,1086.84,4.07572,957.31,25.07,26,0
18:05:499,9,962.577,30.1145,0,1098.96,18:05:49,79.157,2.95474,0.690746,2.04539,1093.15,3.0755,960.918,9.32,6.31,0
18:05:509,9,963.386,30.1145,0,1102.67,18:05:50,81.0217,2.35765,-0.532747,1.2499,1100.49,1.42755,962.936,3.71,7.34,0
18:05:519,9,965.308,30.1145,0,1110.13,18:05:51,82.3361,3.32271,-0.271328,0.643173,1107.48,1.77181,964.583,7.46,6.99,0
18:05:529,9,966.899,30.1145,0,1121.42,18:05:52,82.9634,4.99905,-0.356719,0.390095,1116.79,1.65638,966.382,11.29,9.31,0
18:05:539,9,969.503,30.1145,0,1133.42,18:05:53,82.4682,6.21514,-1.85818,-1.17369,1125.51,2.48758,967.961,12,8.72,0
18:05:559,9,982.914,37.5132,4.28339,1156.68,18:05:55,71.418,7.04285,-1.96263,-1.59899,1151.49,7.21417,979.086,23.26,25.98,4.28339
18:05:579,9,996.832,47.8682,4.28339,1173.9,18:05:57,59.4794,6.28537,-0.562201,-1.61477,1168.78,6.1389,991.05,17.22,17.29,4.28339
18:05:589,9,997.398,48.434,4.28339,1174.18,18:05:58,53.4365,5.77891,-0.227973,-1.70271,1173.99,5.67122,997.117,0.28,5.21,4.28339
18:05:599,9,1004.69,48.9897,4.28339,1182.39,18:05:59,48.3889,4.83569,-0.888928,-1.79001,1179.68,4.54027,1002.25,8.21,5.69,4.28339
18:06:019,9,1009.39,48.9897,4.28339,1190.92,18:06:01,42.4919,5.23367,1.01579,-0.993027,1189.18,1.84286,1008.33,8.53,9.5,4.28339
18:06:029,9,1009.84,48.9897,4.28339,1192.13,18:06:02,41.5985,6.32165,1.49543,-0.227849,1192.05,0.823456,1009.77,1.21,2.87,4.28339
18:06:039,9,1010.49,48.9897,4.28339,1195.91,18:06:03,41.9094,6.50326,-2.65026,1.62272,1195.59,0.500552,1010.25,3.78,3.54,4.28339
18:06:049,9,1011.15,48.9897,4.28339,1196.25,18:06:04,42.3312,6.98203,2.57688,0.377505,1196.07,0.986476,1010.94,0.34,0.48,4.28339
