con,tag_id,total_distance,high_intensity_distance,sprint_distance,total_effort,hora,x_pos,y_pos,heading,direction,energy,speed,tot_distance,total_effort_diff,total_energy_diff,total_sprint_diff
18:04:388,8,771.319,30.0044,9.59687,1106.24,18:04:38,72.5863,53.341,-2.99453,-1.65942,1105.57,3.5978,770.944,7.25,7.25,0.70528
18:04:398,8,774.333,30.0044,9.59687,1110.21,18:04:39,69.2348,52.8554,2.77544,-1.59001,1110.21,2.29504,774.333,3.97,4.64,0.70528
18:04:408,8,776.814,30.0044,9.59687,1114.33,18:04:40,66.7742,52.8172,2.28829,-1.83735,1114.33,3.04991,776.814,4.12,4.12,0.70528
18:04:418,8,781.631,30.0044,9.59687,1119.87,18:04:41,63.8733,51.8546,2.11866,-1.77586,1118.03,3.38934,779.876,5.54,3.7,0.70528
18:04:468,8,795.022,30.0044,9.59687,1132.98,18:04:46,50.1186,49.8737,0.119661,-1.29228,1132.81,2.32104,794.43,13.11,14.78,0.70528
18:04:478,8,796.668,30.0044,9.59687,1133.92,18:04:47,48.1736,50.1436,0.432983,-1.78699,1133.67,1.33088,796.408,0.94,0.86,0.70528
18:04:488,8,798.391,30.0044,9.59687,1134.76,18:04:48,46.836,49.3889,0.65185,-1.96878,1134.54,1.78783,797.951,0.84,0.87,0.70528
18:04:508,8,800.923,30.0044,9.59687,1135.94,18:04:50,44.8957,49.4603,1.14735,-0.746856,1135.68,1.21246,800.092,1.18,1.14,0.70528
18:04:518,8,801.103,30.0044,9.59687,1136.1,18:04:51,44.2028,49.922,0.950325,-2.07195,1135.96,0.222002,800.949,0.16,0.28,0.70528
18:04:538,8,804.865,30.0044,9.59687,1140.06,18:04:53,44.8625,52.5555,0.153348,0.184817,1139.21,3.0191,803.947,3.96,3.25,0.70528
18:04:548,8,808.036,30.0044,9.59687,1143.53,18:04:54,45.7897,55.2857,0.743059,0.270677,1142.14,2.362,806.836,3.47,2.93,0.70528
18:04:558,8,809.887,30.0044,9.59687,1145.4,18:04:55,46.3935,57.4821,1.10601,0.594015,1144.53,2.77317,809.143,1.87,2.39,0.70528
18:04:568,8,813.978,30.0044,9.59687,1149.37,18:04:56,48.6134,59.6916,1.46844,0.829443,1147.48,3.04594,812.281,3.97,2.95,0.70528
18:04:578,8,815.875,30.0044,9.59687,1151.37,18:04:57,50.6157,61.5099,1.72806,0.906868,1150.24,2.4772,814.987,2,2.76,0.70528
18:05:018,8,830.051,30.0044,9.59687,1165.15,18:05:01,63.7613,62.023,2.83437,1.65029,1162.87,1.90237,828.704,13.78,12.63,0.70528
18:05:028,8,833.212,30.0044,9.59687,1168.07,18:05:02,65.7014,61.0217,2.51496,2.45097,1166.01,3.55613,830.989,2.92,3.14,0.70528
18:05:038,8,833.925,30.0044,9.59687,1169.99,18:05:03,66.5201,58.6767,2.83227,-2.36207,1168.7,0.95468,833.612,1.92,2.69,0.70528
18:05:048,8,834.39,30.0044,9.59687,1171.07,18:05:04,66.1032,58.2863,2.16859,-2.80181,1171.05,1.26544,834.247,1.08,2.35,0.70528
18:05:058,8,836.512,30.0044,9.59687,1173.83,18:05:05,65.3572,56.7607,-2.88227,-2.3767,1172.21,1.23664,835.955,2.76,1.16,0.70528
18:05:078,8,844.093,30.0044,9.59687,1180.64,18:05:07,60.05,53.4076,-3.1209,-1.63566,1178.93,4.06311,842.378,6.81,6.72,0.70528
18:05:088,8,846.857,30.0044,9.59687,1183.44,18:05:08,56.4969,53.532,2.60552,-1.79672,1182.78,3.42771,845.953,2.8,3.85,0.70528
18:05:098,8,850.13,30.0044,9.59687,1186.59,18:05:09,53.0516,52.1271,2.20369,-1.92434,1186.25,3.23359,849.678,3.15,3.47,0.70528
18:05:108,8,852.795,30.0044,9.59687,1190.97,18:05:10,50.9859,51.3374,2.28023,-2.15538,1189.41,1.68224,851.896,4.38,3.16,0.70528
18:05:118,8,853.984,30.0044,9.59687,1192.36,18:05:11,49.7905,50.4319,1.52546,-1.80819,1191.99,1.28732,853.41,1.39,2.58,0.70528
18:05:138,8,857.675,30.0044,9.59687,1192.93,18:05:13,46.4154,50.0159,1.95244,-2.38943,1192.86,1.81484,857.001,0.57,0.87,0.70528
18:05:148,8,860.773,30.0044,9.59687,1193.26,18:05:14,45.5808,47.9862,1.28013,-2.64922,1193.03,2.19043,859.213,0.33,0.17,0.70528
18:05:168,8,861.815,30.0044,9.59687,1193.74,18:05:16,43.7891,48.2676,0.461264,-2.84113,1193.55,0.199521,861.455,0.48,0.52,0.70528
18:05:188,8,863.348,30.0044,9.59687,1194.4,18:05:18,44.2883,46.7809,1.63351,-2.54275,1194.35,0.784748,863.143,0.66,0.8,0.70528
18:05:198,8,864.108,30.0044,9.59687,1194.47,18:05:19,43.9213,45.8939,1.25553,-2.75984,1194.47,1.13699,864.108,0.07,0.12,0.70528
18:05:208,8,866.132,30.0044,9.59687,1196.49,18:05:20,43.1675,45.7979,0.250336,-0.749828,1194.78,1.52003,865.134,2.02,0.31,0.70528
18:05:218,8,868.19,30.0044,9.59687,1199.52,18:05:21,41.8041,47.5476,0.294489,-0.542843,1197.9,2.35393,867.354,3.03,3.12,0.70528
18:05:228,8,869.085,30.0044,9.59687,1201.41,18:05:22,41.135,49.136,0.643514,-0.605438,1201.41,1.35691,869.085,1.89,3.51,0.70528
18:05:238,8,871.304,30.0044,9.59687,1204.2,18:05:23,40.5845,50.4027,0.378302,0.236698,1202.83,1.25587,870.523,2.79,1.42,0.70528
18:05:248,8,872.345,30.0044,9.59687,1205.31,18:05:24,41.4097,50.6764,1.81837,2.09869,1204.3,1.03419,871.557,1.11,1.47,0.70528
18:05:258,8,873.323,30.0044,9.59687,1207,18:05:25,41.8591,49.7451,2.76481,-3.0488,1205.77,1.39148,872.66,1.69,1.47,0.70528
18:05:268,8,875.402,30.0044,9.59687,1209.16,18:05:26,41.788,47.8008,2.64412,2.97369,1208.4,2.46895,874.619,2.16,2.63,0.70528
18:05:288,8,879.062,30.0044,9.59687,1210.64,18:05:28,41.5616,44.6433,2.61374,-2.69203,1210.37,0.789676,877.999,1.48,1.97,0.70528
