con,tag_id,total_distance,high_intensity_distance,sprint_distance,total_effort,hora,x_pos,y_pos,heading,direction,energy,speed,tot_distance,total_effort_diff,total_energy_diff,total_sprint_diff
18:02:357,7,593.948,48.9764,25.4393,564.088,18:02:35,68.5276,50.9825,2.67734,2.3361,564.036,2.52333,593.822,8.609,10.271,6.3978
18:02:387,7,602.727,48.9764,25.4393,574.27,18:02:38,72.9753,44.045,-3.01897,-3.05656,573.994,1.4625,602.416,10.182,9.958,6.3978
18:02:397,7,605.552,48.9764,25.4393,577.935,18:02:39,72.8271,42.0317,3.12903,-3.13531,576.598,2.57573,604.437,3.665,2.604,6.3978
18:02:407,7,609.123,48.9764,25.4393,580.869,18:02:40,72.7235,39.0508,2.94035,-3.00796,579.496,3.10831,607.422,2.934,2.898,6.3978
18:02:417,7,610.304,48.9764,25.4393,582.164,18:02:41,72.5704,36.3294,2.61602,2.92939,582.06,2.69222,610.169,1.295,2.564,6.3978
18:02:447,7,618.613,48.9764,25.4393,588.8,18:02:44,75.1529,30.2577,2.07549,2.53134,587.152,2.76007,616.785,6.636,5.092,6.3978
18:02:457,7,622.233,48.9764,25.4393,592.145,18:02:45,77.2908,27.9546,1.9577,2.327,589.995,3.28775,619.933,3.345,2.843,6.3978
18:02:467,7,622.952,48.9764,25.4393,593.15,18:02:46,79.3333,26.1429,1.81457,2.27431,592.839,2.02817,622.663,1.005,2.844,6.3978
18:02:477,7,624.746,48.9764,25.4393,595.659,18:02:47,80.5745,24.8652,1.95059,2.5565,595.302,1.90474,624.452,2.509,2.463,6.3978
18:02:497,7,629.965,48.9764,25.4393,598.921,18:02:49,82.4351,20.985,2.03002,2.66076,598.492,1.66208,628.759,3.262,3.19,6.3978
18:02:517,7,633.395,48.9764,25.4393,599.74,18:02:51,83.8547,18.2036,2.17524,2.60924,599.34,1.43279,631.885,0.819,0.848,6.3978
18:02:527,7,633.575,48.9764,25.4393,599.783,18:02:52,84.365,16.6964,2.4906,2.96556,599.771,1.79842,633.485,0.043,0.431,6.3978
18:02:567,7,638.451,48.9764,25.4393,601.673,18:02:56,84.0592,15.2843,1.95618,-0.0297959,601.346,1.73119,637.847,1.89,1.575,6.3978
18:03:007,7,646.278,48.9764,25.4393,606.868,18:03:00,81.7514,19.536,-2.22509,-0.34601,604.417,2.41785,643.23,5.195,3.071,6.3978
18:03:017,7,647.65,48.9764,25.4393,607.487,18:03:01,80.6038,22.5672,-2.22332,-0.421774,606.899,3.90173,646.473,0.619,2.482,6.3978
18:03:027,7,650.759,48.9764,25.4393,611.124,18:03:02,79.0277,25.574,2.91871,-0.516092,609.458,2.40438,649.87,3.637,2.559,6.3978
18:03:037,7,653.322,48.9764,25.4393,615.129,18:03:03,78.6582,28.2771,0.839304,0.183916,614.042,4.13506,652.668,4.005,4.584,6.3978
18:03:047,7,658.382,48.9764,25.4393,619.455,18:03:04,81.2246,32.0114,-0.203037,0.993647,618.697,4.46281,657.333,4.326,4.655,6.3978
18:03:057,7,662.069,48.9764,25.4393,623.485,18:03:05,83.7787,34.219,-0.461242,0.236549,622.274,3.48606,660.836,4.03,3.577,6.3978
18:03:077,7,675.435,56.8673,25.4393,632.595,18:03:07,79.046,43.7227,-1.03831,-0.908314,629.993,5.34786,671.915,9.11,7.719,6.3978
18:03:087,7,677.701,56.8673,25.4393,634.256,18:03:08,75.0588,45.8707,-1.31778,-1.24148,633.276,4.08132,676.464,1.661,3.283,6.3978
18:03:097,7,682.424,56.8673,25.4393,637.651,18:03:09,70.754,46.9385,-0.917549,-1.29676,636.656,4.93418,680.901,3.395,3.38,6.3978
18:03:107,7,688.006,60.0527,25.4393,640.939,18:03:10,65.517,47.5659,-0.288806,-1.70645,639.923,5.75446,686.229,3.288,3.267,6.3978
18:03:117,7,697.889,64.9732,30.4016,645.869,18:03:11,59.3188,46.1998,-0.0526201,-1.79532,643.456,6.95778,692.578,4.93,3.533,4.9623
18:03:127,7,701.788,65.1481,34.1257,648.278,18:03:12,52.5515,44.1064,0.077472,-1.92239,646.696,7.11772,699.669,2.409,3.24,3.7241
18:03:147,7,712.945,72.3559,34.1257,656.384,18:03:14,40.4944,42.4522,0.426356,-1.90586,655.626,4.96659,711.937,8.106,8.93,3.7241
18:03:157,7,717.803,72.3559,34.1257,663.355,18:03:15,36.2779,39.658,-0.362719,-2.11621,661.05,4.36286,717.019,6.971,5.424,3.7241
18:03:177,7,725.124,72.3559,34.1257,671.708,18:03:17,33.0205,44.5207,-1.69691,0.0446546,670.709,3.8489,724.337,8.353,9.659,3.7241
18:03:187,7,728.655,72.3559,34.1257,674.991,18:03:18,34.0019,48.4767,-0.689618,0.468154,674.871,4.17923,728.447,3.283,4.162,3.7241
18:03:217,7,733.264,72.3559,34.1257,679.53,18:03:21,34.864,50.4634,-2.85174,-2.52902,679.32,1.56603,732.947,4.539,4.449,3.7241
18:03:227,7,735.504,72.3559,34.1257,680.296,18:03:22,34.1906,49.0475,-2.61774,-2.85266,680.091,1.73243,734.525,0.766,0.771,3.7241
18:03:247,7,737.206,72.3559,34.1257,680.888,18:03:24,33.2054,46.7014,1.76,-1.716,680.86,0.836284,737.162,0.592,0.769,3.7241
18:03:257,7,740.311,72.3559,34.1257,682.938,18:03:25,31.6083,47.4908,1.84204,-0.974058,681.578,2.48535,738.963,2.05,0.718,3.7241
18:03:277,7,744.025,72.3559,34.1257,687.13,18:03:27,28.3282,50.7064,2.7138,-1.09573,686.509,2.73822,743.613,4.192,4.931,3.7241
18:03:307,7,748.341,72.3559,34.1257,689.599,18:03:30,23.8695,51.6396,2.44564,-1.9506,689.412,0.648642,748.257,2.469,2.903,3.7241
18:03:317,7,749.615,72.3559,34.1257,691.55,18:03:31,23.9596,50.5737,-2.99145,3.12993,691.333,1.60304,749.377,1.951,1.921,3.7241
18:03:327,7,752.385,72.3559,34.1257,695.106,18:03:32,23.4207,48.9868,2.98069,-3.00478,693.569,1.96631,751.069,3.556,2.236,3.7241
18:03:337,7,754.498,72.3559,34.1257,698.634,18:03:33,24.1124,47.0073,2.98454,2.41747,696.106,1.93535,753.229,3.528,2.537,3.7241
18:03:347,7,756.043,72.3559,34.1257,700.475,18:03:34,24.5302,45.7861,-2.94722,-2.76079,698.749,1.74667,754.664,1.841,2.643,3.7241
18:03:357,7,759.906,72.3559,34.1257,702.999,18:03:35,24.1042,43.236,-3.03241,-3.10826,701.338,3.38353,757.27,2.524,2.589,3.7241
18:03:367,7,761.03,72.3559,34.1257,703.822,18:03:36,23.3644,39.7216,-2.93361,-2.6729,703.734,2.89676,760.891,0.823,2.396,3.7241
18:03:377,7,763.218,72.3559,34.1257,705.499,18:03:37,22.5137,37.7301,-2.82055,-3.11522,705.477,2.42211,763.095,1.677,1.743,3.7241
18:03:397,7,766.075,72.3559,34.1257,706.541,18:03:39,23.3536,35.2237,2.2113,2.70862,706.527,3.07689,765.917,1.042,1.05,3.7241
18:03:407,7,769.126,72.3559,34.1257,706.735,18:03:40,24.9463,32.8122,2.01011,2.35157,706.708,1.56159,768.818,0.194,0.181,3.7241
18:03:447,7,785.33,72.3559,34.1257,717.827,18:03:44,35.8269,31.1887,1.79728,1.57621,713.924,5.03196,780.624,11.092,7.216,3.7241
18:03:457,7,789.565,72.3559,34.1257,721.847,18:03:45,40.736,30.6564,1.80626,1.73336,718.174,4.80919,785.571,4.02,4.25,3.7241
18:03:467,7,790.792,72.3559,34.1257,722.54,18:03:46,44.8729,30.0936,1.86563,1.84402,721.925,3.71318,789.751,0.693,3.751,3.7241
18:03:477,7,792.368,72.3559,34.1257,723.826,18:03:47,47.0074,29.1215,2.33209,2.11445,723.634,0.793227,792.103,1.286,1.709,3.7241
18:03:487,7,792.957,72.3559,34.1257,724.049,18:03:48,47.7044,28.744,2.91579,1.77852,723.992,1.0632,792.903,0.223,0.358,3.7241
18:03:497,7,797.091,72.3559,34.1257,730.033,18:03:49,49.0575,29.3602,1.57076,0.794311,727.68,2.40909,794.46,5.984,3.688,3.7241
18:03:507,7,799.774,72.4939,34.1257,731.475,18:03:50,51.9554,30.3842,2.29347,1.76449,730.428,4.45122,797.723,1.442,2.748,3.7241
18:03:527,7,808.998,73.6035,34.1257,741.142,18:03:52,60.0982,30.4285,1.49974,1.0175,738.373,2.48108,806.157,9.667,7.945,3.7241
18:03:547,7,813.347,73.6035,34.1257,744.959,18:03:54,63.4482,35.2036,0.666755,0.236347,743.64,2.48673,812.163,3.817,5.267,3.7241
18:03:557,7,816.104,73.6035,34.1257,747.738,18:03:55,63.5152,37.5537,0.740553,-0.160759,745.967,2.33742,814.533,2.779,2.327,3.7241
18:03:567,7,819.557,73.6035,34.1257,750.642,18:03:56,63.0932,39.6564,0.713128,-0.194622,748.254,2.52478,816.677,2.904,2.287,3.7241
18:03:577,7,821.025,73.6035,34.1257,751.742,18:03:57,62.2903,42.9656,0.790968,-0.34357,751.049,3.44132,820.087,1.1,2.795,3.7241
18:03:587,7,824.013,73.6035,34.1257,756.279,18:03:58,61.2747,45.1129,0.656665,-0.430001,754.08,1.50109,822.464,4.537,3.031,3.7241
18:03:597,7,825.16,73.6035,34.1257,757.475,18:03:59,60.8937,46.991,0.794321,-0.146209,756.709,2.54717,824.387,1.196,2.629,3.7241
18:04:007,7,827.298,73.6035,34.1257,759.766,18:04:00,60.0787,49.094,2.04486,-0.850546,758.886,1.97058,826.693,2.291,2.177,3.7241
18:04:017,7,829.402,73.6035,34.1257,762.567,18:04:01,58.0895,49.6286,-2.11095,-1.593,761.987,2.08288,828.799,2.801,3.101,3.7241
18:04:027,7,833.989,73.6035,34.1257,766.651,18:04:02,55.8806,49.7063,-2.39433,-1.49503,764.392,2.93521,831.012,4.084,2.405,3.7241
18:04:067,7,850.072,78.2427,34.1257,783.265,18:04:06,39.6594,53.012,0.661956,-0.136115,780.031,2.56384,848.305,16.614,15.639,3.7241
18:04:087,7,855.457,78.2427,34.1257,791.588,18:04:08,45.3512,53.8223,2.25411,1.88037,790.64,2.4407,854.824,8.323,10.609,3.7241
18:04:097,7,856.841,78.2427,34.1257,795.641,18:04:09,47.0191,53.354,1.58032,1.71593,794.793,1.30199,856.558,4.053,4.153,3.7241
18:04:107,7,861.14,79.7207,34.1257,800.736,18:04:10,48.0286,53.8189,1.51092,1.04189,797.922,2.17122,857.725,5.095,3.129,3.7241
18:04:117,7,863.713,81.5073,34.1257,802.288,18:04:11,52.8285,54.7612,1.24829,1.50715,801.859,5.76729,862.644,1.552,3.937,3.7241
18:04:127,7,867.466,81.5073,34.1257,804.9,18:04:12,56.7463,55.0226,0.272859,1.13726,804.528,2.87896,866.597,2.612,2.669,3.7241
18:04:147,7,874.041,81.5073,34.1257,807.645,18:04:14,61.7008,60.0277,-2.23407,0.688123,807.353,2.4896,873.661,2.745,2.825,3.7241
18:04:157,7,874.922,81.5073,34.1257,808.204,18:04:15,61.1686,60.0948,-2.78194,-2.62464,808.104,0.655756,874.803,0.559,0.751,3.7241
18:04:177,7,877.033,81.5073,34.1257,808.844,18:04:17,62.4229,61.1411,2.95816,1.17495,808.819,1.15631,876.974,0.64,0.715,3.7241
18:04:187,7,879.585,81.5073,34.1257,809.602,18:04:18,63.7256,61.7379,2.93097,0.828855,809.25,1.54232,878.426,0.758,0.431,3.7241
18:04:197,7,880.505,81.5073,34.1257,809.856,18:04:19,64.6479,62.9696,3.02842,0.507644,809.759,1.54999,879.971,0.254,0.509,3.7241
18:04:217,7,882.945,81.5073,34.1257,810.77,18:04:21,64.9743,62.8428,-3.08213,-2.68286,810.534,1.58235,882.398,0.914,0.775,3.7241
18:04:237,7,883.384,81.5073,34.1257,811.247,18:04:23,64.5684,62.5324,-3.09725,-0.369824,811.161,0.355453,883.275,0.477,0.627,3.7241
18:04:257,7,885.671,81.5073,34.1257,812.029,18:04:25,66.45,62.783,-2.4293,1.22726,811.742,1.76091,885.302,0.782,0.581,3.7241
18:04:267,7,888.89,81.5073,34.1257,815.919,18:04:26,68.2146,62.4263,2.74604,2.45259,814.252,2.25655,887.27,3.89,2.51,3.7241
18:04:277,7,890.229,81.5073,34.1257,817.042,18:04:27,69.4382,60.091,2.57985,2.66937,816.701,3.11238,889.911,1.123,2.449,3.7241
18:04:287,7,894.107,81.5073,34.1257,819.916,18:04:28,71.8572,57.6382,1.86845,1.94374,819.41,4.14216,893.446,2.874,2.709,3.7241
18:04:297,7,899.763,86.0253,34.1257,822.951,18:04:29,77.4678,57.6072,0.931184,1.34094,822.555,6.43261,899.128,3.035,3.145,3.7241
18:04:327,7,911.599,88.0859,34.1257,833.734,18:04:32,87.6085,59.2564,-2.90715,2.3526,832.623,2.551,911.084,10.783,10.068,3.7241
18:04:337,7,914.26,88.0859,34.1257,844.013,18:04:33,89.6744,58.3434,2.85119,1.56629,842.798,1.69161,913.394,10.279,10.175,3.7241
18:04:347,7,915.352,88.0859,34.1257,845.129,18:04:34,91.0648,58.9625,2.49235,0.895175,844.858,1.37977,914.943,1.116,2.06,3.7241
18:04:357,7,916.12,88.0859,34.1257,845.753,18:04:35,91.4194,59.593,2.04913,-0.940202,845.495,0.449256,915.749,0.624,0.637,3.7241
18:04:377,7,919.261,88.0859,34.1257,849.972,18:04:37,89.6951,58.1179,-2.07248,-1.94936,847.965,1.69437,918.131,4.219,2.47,3.7241
18:04:437,7,931.154,88.0859,34.1257,859.918,18:04:43,78.4686,52.2742,1.84725,-1.50714,859.918,0.60211,931.154,9.946,11.953,3.7241
18:04:447,7,932.061,88.0859,34.1257,860.489,18:04:44,77.8764,52.3213,2.01807,-1.94887,860.378,0.930916,931.76,0.571,0.46,3.7241
18:04:457,7,933.268,88.0859,34.1257,860.766,18:04:45,76.8777,51.2154,2.15098,-2.08684,860.766,1.16488,933.268,0.277,0.388,3.7241
18:04:477,7,937.917,88.0859,34.1257,864.08,18:04:47,73.2351,53.2488,-3.06351,-0.996174,863.47,1.78074,937.493,3.314,2.704,3.7241
18:04:487,7,938.727,88.0859,34.1257,866.433,18:04:48,72.4031,54.0146,2.79048,-1.044,866.118,0.776338,938.633,2.353,2.648,3.7241
18:04:507,7,945.038,88.0859,34.1257,873.9,18:04:50,67.332,55.2141,2.2852,-1.23595,872.671,1.84244,943.847,7.467,6.553,3.7241
18:04:517,7,947.145,88.0859,34.1257,875.203,18:04:51,65.5929,56.4527,2.24274,-0.499322,874.843,1.96873,946.027,1.303,2.172,3.7241
18:04:527,7,947.982,88.0859,34.1257,875.619,18:04:52,65.5134,58.0225,2.32461,0.136162,875.414,1.24551,947.625,0.416,0.571,3.7241
18:04:537,7,949.045,88.0859,34.1257,876.294,18:04:53,65.8012,57.9912,2.51858,-3.1402,876.049,1.75568,948.567,0.675,0.635,3.7241
18:04:547,7,950.254,88.0859,34.1257,877.407,18:04:54,65.2701,57.8752,2.45273,-0.137665,877.407,3.11557,950.254,1.113,1.358,3.7241
18:04:557,7,952.878,88.0859,34.1257,878.401,18:04:55,64.8108,60.3976,2.28583,-1.20008,878.401,0.929541,952.878,0.994,0.994,3.7241
18:04:567,7,954.048,88.0859,34.1257,881.259,18:04:56,64.0916,60.1535,1.96354,-0.914136,879.754,0.241201,953.66,2.858,1.353,3.7241
18:04:587,7,957.464,88.0859,34.1257,887.499,18:04:58,64.7955,63.6088,2.74892,0.206309,887.059,1.89349,957.193,6.24,7.305,3.7241
18:05:007,7,959.842,88.0859,34.1257,898.131,18:05:00,65.3318,62.9786,-2.31278,2.9156,897.925,1.77737,959.754,10.632,10.866,3.7241
18:05:077,7,969.004,88.0859,34.1257,911.305,18:05:07,69.6799,56.5311,1.83574,-2.53204,910.793,0.267061,968.689,13.174,12.868,3.7241
18:05:087,7,969.135,88.0859,34.1257,911.341,18:05:08,69.848,56.2519,2.10405,2.60879,911.317,0.559946,969.032,0.036,0.524,3.7241
18:05:097,7,970.575,88.0859,34.1257,911.876,18:05:09,69.5583,56.2196,2.13449,-1.32804,911.613,1.16735,969.573,0.535,0.296,3.7241
18:05:107,7,970.744,88.0859,34.1257,911.945,18:05:10,68.3992,56.1539,2.05895,-1.69316,911.945,0.721336,970.744,0.069,0.332,3.7241
18:05:117,7,971.29,88.0859,34.1257,912.147,18:05:11,67.9021,56.1773,1.84025,-1.8862,912.123,0.715213,971.253,0.202,0.178,3.7241
18:05:127,7,972.392,88.0859,34.1257,912.429,18:05:12,67.3116,55.811,1.67577,-2.26003,912.301,0.79444,971.953,0.282,0.178,3.7241
18:05:137,7,973.423,88.0859,34.1257,912.69,18:05:13,66.2597,55.3773,1.80235,-1.29466,912.537,0.850709,973.126,0.261,0.236,3.7241
18:05:147,7,973.804,88.0859,34.1257,912.91,18:05:14,66.3336,55.8765,2.05678,0.578339,912.871,0.508036,973.755,0.22,0.334,3.7241
18:05:157,7,975.327,88.0859,34.1257,913.441,18:05:15,65.7456,56.3501,2.09269,-1.49851,913.224,1.43869,974.641,0.531,0.353,3.7241
18:05:177,7,979.05,88.0859,34.1257,917.885,18:05:17,65.3738,56.6773,-2.43333,-2.78618,915.887,2.56525,976.811,4.444,2.663,3.7241
18:05:187,7,982.48,88.0859,34.1257,920.541,18:05:18,63.7569,53.4406,-2.47776,-2.34924,918.754,3.25724,980.463,2.656,2.867,3.7241
18:05:197,7,983.901,88.0859,34.1257,921.382,18:05:19,61.5713,50.9837,3.12622,-2.5777,921.353,2.67216,983.777,0.841,2.599,3.7241
18:05:227,7,989.704,88.0859,34.1257,930.051,18:05:22,58.8284,53.7854,2.38019,-0.871995,928.686,1.51449,988.816,8.669,7.333,3.7241
18:05:247,7,994.048,88.0859,34.1257,936.032,18:05:24,55.749,52.7232,3.13688,-2.33686,935.147,2.55017,993.122,5.981,6.461,3.7241
18:05:267,7,999.943,88.0859,34.1257,943.085,18:05:26,51.5009,49.7351,-2.64699,-2.05268,940.642,1.75486,998.34,7.053,5.495,3.7241
18:05:287,7,1003.68,88.0859,34.1257,944.325,18:05:28,49.2715,47.0201,-3.11548,-2.65261,943.933,1.62421,1001.88,1.24,3.291,3.7241
18:05:327,7,1009.29,88.0859,34.1257,945.964,18:05:32,51.6716,41.3116,1.48448,1.72994,945.567,1.73797,1009.11,1.639,1.634,3.7241
