con,tag_id,total_distance,high_intensity_distance,sprint_distance,total_effort,hora,x_pos,y_pos,heading,direction,energy,speed,tot_distance,total_effort_diff,total_energy_diff,total_sprint_diff
18:02:0911,11,80.0698,5.73029,5.54082,56.1977,18:02:09,39.9821,69.2762,1.80272,0,56.1977,0,80.0698,0,0.0001,5.54082
18:02:1011,11,80.0698,5.73029,5.54082,56.1977,18:02:10,39.9821,69.2762,1.90316,0,56.1977,0,80.0698,0,0,5.54082
18:02:3311,11,80.0698,5.73029,5.54082,56.235,18:02:33,39.733,69.001,1.29758,0,56.235,0,80.0698,0.0373,0.0373,5.54082
18:02:3511,11,80.0698,5.73029,5.54082,56.241,18:02:35,39.733,69.001,1.59236,0,56.24,0,80.0698,0.006,0.005,5.54082
18:02:3611,11,80.0698,5.73029,5.54082,56.2421,18:02:36,39.733,69.001,1.74419,0,56.2414,0,80.0698,0.0011,0.0014,5.54082
18:02:3711,11,80.0698,5.73029,5.54082,56.243,18:02:37,39.733,69.001,1.86236,0,56.2426,0,80.0698,0.0009,0.0012,5.54082
18:02:3811,11,80.0698,5.73029,5.54082,56.2431,18:02:38,39.733,69.001,1.94717,0,56.243,0,80.0698,0.0001,0.0004,5.54082
18:02:5011,11,80.0698,5.73029,5.54082,56.2467,18:02:50,45.3107,67.3792,1.30007,0,56.2463,0,80.0698,0.0036,0.0033,5.54082
18:02:5111,11,80.0698,5.73029,5.54082,56.247,18:02:51,45.3107,67.3792,1.46877,0,56.2469,0,80.0698,0.0003,0.0006,5.54082
18:03:2311,11,80.0698,5.73029,5.54082,56.2501,18:03:23,39.9949,69.5215,1.46579,0,56.2501,0,80.0698,0.0031,0.0032,5.54082
18:03:4011,11,80.0698,5.73029,5.54082,56.2506,18:03:40,40.62,68.4467,1.47382,0,56.2506,0,80.0698,0.0005,0.0005,5.54082
18:04:2211,11,80.0698,5.73029,5.54082,56.2596,18:04:22,39.4321,70.4229,1.30507,0,56.2596,0,80.0698,0.009,0.009,5.54082
18:04:2411,11,80.0698,5.73029,5.54082,56.26,18:04:24,39.4321,70.4229,1.6671,0,56.26,0,80.0698,0.0004,0.0004,5.54082
18:05:0911,11,80.0698,5.73029,5.54082,56.2673,18:05:09,41.0714,68.4544,1.30762,0,56.2658,0,80.0698,0.0073,0.0058,5.54082
18:05:1011,11,80.0698,5.73029,5.54082,56.2701,18:05:10,41.0714,68.4544,1.48534,0,56.2679,0,80.0698,0.0028,0.0021,5.54082
18:05:1111,11,80.0698,5.73029,5.54082,56.2722,18:05:11,41.0714,68.4544,1.67009,0,56.272,0,80.0698,0.0021,0.0041,5.54082
18:05:2811,11,80.0698,5.73029,5.54082,56.2766,18:05:28,44.6185,66.967,1.3051,0,56.2765,0,80.0698,0.0044,0.0045,5.54082
18:05:2911,11,80.0698,5.73029,5.54082,56.2768,18:05:29,44.6185,66.967,1.47585,0,56.2767,0,80.0698,0.0002,0.0002,5.54082
18:05:3011,11,80.0698,5.73029,5.54082,56.2769,18:05:30,44.6185,66.967,1.66351,0,56.2769,0,80.0698,0.0001,0.0002,5.54082
18:05:3111,11,80.0698,5.73029,5.54082,56.2769,18:05:31,44.6185,66.967,1.80326,0,56.2769,0,80.0698,0,0,5.54082
18:05:3311,11,80.0698,5.73029,5.54082,56.277,18:05:33,44.6185,66.967,1.98104,0,56.277,0,80.0698,0.0001,0.0001,5.54082
18:06:3011,11,80.0698,5.73029,5.54082,56.2787,18:06:30,44.923,67.0378,1.4944,0,56.2787,0,80.0698,0.0017,0.0017,5.54082
18:06:5811,11,80.0698,5.73029,5.54082,56.2795,18:06:58,39.2902,69.8539,1.29764,0,56.2794,0,80.0698,0.0008,0.0007,5.54082
18:07:1211,11,80.0698,5.73029,5.54082,56.2804,18:07:12,39.0854,70.4567,1.30603,0,56.2803,0,80.0698,0.0009,0.0009,5.54082
18:08:0311,11,80.0698,5.73029,5.54082,56.283,18:08:03,66.2593,67.2892,1.33119,0,56.2829,0,80.0698,0.0026,0.0026,5.54082
18:08:0411,11,80.0698,5.73029,5.54082,56.2831,18:08:04,66.2593,67.2892,1.55825,0,56.2831,0,80.0698,0.0001,0.0002,5.54082
18:08:0511,11,80.0698,5.73029,5.54082,56.2833,18:08:05,66.2593,67.2892,1.72528,0,56.2833,0,80.0698,0.0002,0.0002,5.54082
18:08:2511,11,81.4559,5.73029,5.54082,56.4176,18:08:25,41.6504,68.9888,1.55589,1.80223,56.3855,2.95366,81.3799,0.1343,0.1022,5.54082
18:08:2611,11,81.4559,5.73029,5.54082,56.4336,18:08:26,41.7243,68.9706,1.72231,0,56.4313,0,81.4559,0.016,0.0458,5.54082
18:12:4211,11,81.4559,5.73029,5.54082,56.5407,18:12:42,39.99,68.6528,1.28746,0,56.54,0,81.4559,0.1071,0.1087,5.54082
18:12:4311,11,81.4559,5.73029,5.54082,56.5413,18:12:43,39.99,68.6528,1.36351,0,56.5411,0,81.4559,0.0006,0.0011,5.54082
18:12:4411,11,81.4559,5.73029,5.54082,56.5422,18:12:44,39.99,68.6528,1.59215,0,56.5421,0,81.4559,0.0009,0.001,5.54082
18:12:4611,11,81.4559,5.73029,5.54082,56.543,18:12:46,39.99,68.6528,1.84762,0,56.5429,0,81.4559,0.0008,0.0008,5.54082
18:12:4711,11,81.4559,5.73029,5.54082,56.5431,18:12:47,39.99,68.6528,1.93163,0,56.5431,0,81.4559,0.0001,0.0002,5.54082
18:12:5311,11,81.4559,5.73029,5.54082,56.5437,18:12:53,39.6965,68.7888,1.35214,0,56.5436,0,81.4559,0.0006,0.0005,5.54082
18:12:5411,11,81.4559,5.73029,5.54082,56.5439,18:12:54,39.6965,68.7888,1.56418,0,56.5438,0,81.4559,0.0002,0.0002,5.54082
18:13:0211,11,81.4559,5.73029,5.54082,56.5444,18:13:02,45.2986,65.8917,1.45739,0,56.5444,0,81.4559,0.0005,0.0006,5.54082
18:13:0311,11,81.4559,5.73029,5.54082,56.5451,18:13:03,45.2986,65.8917,1.64737,0,56.5449,0,81.4559,0.0007,0.0005,5.54082
18:13:0411,11,81.4559,5.73029,5.54082,56.5452,18:13:04,45.2986,65.8917,1.78749,0,56.5451,0,81.4559,0.0001,0.0002,5.54082
18:13:0511,11,81.4559,5.73029,5.54082,56.5453,18:13:05,45.2986,65.8917,1.88905,0,56.5453,0,81.4559,0.0001,0.0002,5.54082
18:13:0611,11,81.4559,5.73029,5.54082,56.5454,18:13:06,45.2986,65.8917,1.96466,0,56.5454,0,81.4559,0.0001,0.0001,5.54082
18:14:1111,11,81.4559,5.73029,5.54082,56.5464,18:14:11,44.4927,66.8024,1.4718,0,56.5464,0,81.4559,0.001,0.001,5.54082
18:14:4411,11,81.4559,5.73029,5.54082,56.5467,18:14:44,42.8437,64.5169,1.2961,0,56.5467,0,81.4559,0.0003,0.0003,5.54082
18:14:4511,11,81.4559,5.73029,5.54082,56.5468,18:14:45,42.8437,64.5169,1.49622,0,56.5468,0,81.4559,0.0001,0.0001,5.54082
18:14:4611,11,81.4559,5.73029,5.54082,56.5468,18:14:46,42.8437,64.5169,1.67297,0,56.5468,0,81.4559,0,0,5.54082
18:14:4711,11,81.4559,5.73029,5.54082,56.5469,18:14:47,42.8437,64.5169,1.80604,0,56.5469,0,81.4559,0.0001,0.0001,5.54082
18:15:4711,11,81.4559,5.73029,5.54082,56.5509,18:15:47,45.091,64.099,1.29921,0,56.5508,0,81.4559,0.004,0.0039,5.54082
18:16:0411,11,81.4559,5.73029,5.54082,56.5516,18:16:04,40.7588,68.7183,1.48022,0,56.5514,0,81.4559,0.0007,0.0006,5.54082
18:16:0511,11,81.4559,5.73029,5.54082,56.552,18:16:05,40.7588,68.7183,1.66832,0,56.5517,0,81.4559,0.0004,0.0003,5.54082
18:16:0611,11,81.4559,5.73029,5.54082,56.5522,18:16:06,40.7588,68.7183,1.79666,0,56.552,0,81.4559,0.0002,0.0003,5.54082
18:16:0711,11,81.4559,5.73029,5.54082,56.5523,18:16:07,40.7588,68.7183,1.89146,0,56.5523,0,81.4559,0.0001,0.0003,5.54082
18:16:0811,11,81.4559,5.73029,5.54082,56.5523,18:16:08,40.7588,68.7183,1.96555,0,56.5523,0,81.4559,0,0,5.54082
18:16:1811,11,81.4559,5.73029,5.54082,56.5545,18:16:18,40.0979,69.0763,1.3305,0,56.5545,0,81.4559,0.0022,0.0022,5.54082
18:16:1911,11,81.4559,5.73029,5.54082,56.5554,18:16:19,40.0979,69.0763,1.45606,0,56.5549,0,81.4559,0.0009,0.0004,5.54082
18:16:2011,11,81.4559,5.73029,5.54082,56.5557,18:16:20,40.0979,69.0763,1.65355,0,56.5556,0,81.4559,0.0003,0.0007,5.54082
18:16:2111,11,81.4559,5.73029,5.54082,56.556,18:16:21,40.0979,69.0763,1.79126,0,56.5559,0,81.4559,0.0003,0.0003,5.54082
18:16:2211,11,81.4559,5.73029,5.54082,56.5562,18:16:22,40.0979,69.0763,1.89366,0,56.5561,0,81.4559,0.0002,0.0002,5.54082
18:16:5811,11,81.4559,5.73029,5.54082,56.5732,18:16:58,38.8408,70.6409,1.29036,0,56.573,0,81.4559,0.017,0.0169,5.54082
18:17:0011,11,81.4559,5.73029,5.54082,56.5772,18:17:00,38.8408,70.6409,1.60447,0,56.5771,0,81.4559,0.004,0.0041,5.54082
18:17:0111,11,81.4559,5.73029,5.54082,56.5778,18:17:01,38.8408,70.6409,1.75464,0,56.5776,0,81.4559,0.0006,0.0005,5.54082
18:17:0211,11,81.4559,5.73029,5.54082,56.5779,18:17:02,38.8408,70.6409,1.86832,0,56.5778,0,81.4559,0.0001,0.0002,5.54082
18:17:0311,11,81.4559,5.73029,5.54082,56.578,18:17:03,38.8408,70.6409,1.94992,0,56.578,0,81.4559,0.0001,0.0002,5.54082
18:17:0411,11,81.4559,5.73029,5.54082,56.5781,18:17:04,38.8408,70.6409,2.01084,0,56.5781,0,81.4559,0.0001,0.0001,5.54082
18:17:0511,11,81.4559,5.73029,5.54082,56.5782,18:17:05,38.8408,70.6409,2.05673,0,56.5781,0,81.4559,0.0001,0,5.54082
18:17:0611,11,81.4559,5.73029,5.54082,56.5783,18:17:06,38.8408,70.6409,2.08955,0,56.5782,0,81.4559,0.0001,0.0001,5.54082
18:17:2511,11,81.4559,5.73029,5.54082,56.5787,18:17:25,40.1631,68.8455,1.29663,0,56.5783,0,81.4559,0.0004,0.0001,5.54082
18:17:2611,11,81.4559,5.73029,5.54082,56.58,18:17:26,40.1631,68.8455,1.51471,0,56.5794,0,81.4559,0.0013,0.0011,5.54082
18:17:2711,11,81.4559,5.73029,5.54082,56.5805,18:17:27,40.1631,68.8455,1.68244,0,56.5805,0,81.4559,0.0005,0.0011,5.54082
18:19:1811,11,81.4559,5.73029,5.54082,56.5873,18:19:18,40.1562,69.6659,1.31102,0,56.5841,0,81.4559,0.0068,0.0036,5.54082
18:20:3111,11,81.4559,5.73029,5.54082,56.6029,18:20:31,39.1121,70.2144,1.29488,0,56.6029,0,81.4559,0.0156,0.0188,5.54082
18:20:3311,11,81.4559,5.73029,5.54082,56.6054,18:20:33,39.1121,70.2144,1.61037,0,56.6049,0,81.4559,0.0025,0.002,5.54082
18:20:3411,11,81.4559,5.73029,5.54082,56.6086,18:20:34,39.1121,70.2144,1.74677,0,56.6068,0,81.4559,0.0032,0.0019,5.54082
18:20:3511,11,81.4559,5.73029,5.54082,56.6107,18:20:35,39.1121,70.2144,1.85821,0,56.61,0,81.4559,0.0021,0.0032,5.54082
18:20:3611,11,81.4559,5.73029,5.54082,56.6125,18:20:36,39.1121,70.2144,1.94613,0,56.6116,0,81.4559,0.0018,0.0016,5.54082
18:20:3711,11,81.4559,5.73029,5.54082,56.613,18:20:37,39.1121,70.2144,2.00581,0,56.6126,0,81.4559,0.0005,0.001,5.54082
18:20:3911,11,81.4559,5.73029,5.54082,56.6135,18:20:39,39.1121,70.2144,2.08443,0,56.6133,0,81.4559,0.0005,0.0007,5.54082
18:20:4011,11,81.4559,5.73029,5.54082,56.6135,18:20:40,39.1121,70.2144,2.1089,0,56.6135,0,81.4559,0,0.0002,5.54082
18:21:3711,11,81.4559,5.73029,5.54082,56.6142,18:21:37,43.3537,45.9685,1.52605,0,56.6142,0,81.4559,0.0007,0.0007,5.54082
18:21:3811,11,81.4559,5.73029,5.54082,56.6144,18:21:38,43.3537,45.9685,1.69395,0,56.6143,0,81.4559,0.0002,0.0001,5.54082
18:21:3911,11,81.4559,5.73029,5.54082,56.6144,18:21:39,43.3537,45.9685,1.82235,0,56.6144,0,81.4559,0,0.0001,5.54082
18:25:3911,11,81.4559,5.73029,5.54082,56.7848,18:25:39,38.7444,70.5296,1.46142,0,56.7784,0,81.4559,0.1704,0.164,5.54082
18:25:4111,11,81.4559,5.73029,5.54082,56.796,18:25:41,38.7444,70.5296,1.7729,0,56.7957,0,81.4559,0.0112,0.0173,5.54082
18:25:4211,11,81.4559,5.73029,5.54082,56.8007,18:25:42,38.7444,70.5296,1.87021,0,56.7994,0,81.4559,0.0047,0.0037,5.54082
18:25:4311,11,81.4559,5.73029,5.54082,56.8017,18:25:43,38.7444,70.5296,1.94375,0,56.8008,0,81.4559,0.001,0.0014,5.54082
18:25:4411,11,81.4559,5.73029,5.54082,56.8025,18:25:44,38.7444,70.5296,1.99797,0,56.8021,0,81.4559,0.0008,0.0013,5.54082
18:25:4511,11,81.4559,5.73029,5.54082,56.803,18:25:45,38.7444,70.5296,2.03755,0,56.8026,0,81.4559,0.0005,0.0005,5.54082
18:26:0411,11,81.4559,5.73029,5.54082,56.804,18:26:04,38.5924,70.5104,1.29144,0,56.8038,0,81.4559,0.001,0.0012,5.54082
18:26:5811,11,81.4559,5.73029,5.54082,56.8048,18:26:58,39.1635,70.296,1.28894,0,56.8048,0,81.4559,0.0008,0.001,5.54082
18:26:5911,11,81.4559,5.73029,5.54082,56.805,18:26:59,39.1635,70.296,1.43905,0,56.8049,0,81.4559,0.0002,0.0001,5.54082
18:27:0011,11,81.4559,5.73029,5.54082,56.8051,18:27:00,39.1635,70.296,1.6255,0,56.805,0,81.4559,0.0001,0.0001,5.54082
18:27:0111,11,81.4559,5.73029,5.54082,56.8052,18:27:01,39.1635,70.296,1.76506,0,56.8051,0,81.4559,0.0001,0.0001,5.54082
18:27:0211,11,81.4559,5.73029,5.54082,56.8053,18:27:02,39.1635,70.296,1.86393,0,56.8052,0,81.4559,0.0001,0.0001,5.54082
18:27:1211,11,81.4559,5.73029,5.54082,56.8058,18:27:12,39.0336,69.7339,1.2746,0,56.8058,0,81.4559,0.0005,0.0006,5.54082
18:27:1311,11,81.4559,5.73029,5.54082,56.8059,18:27:13,39.0336,69.7339,1.40721,0,56.8058,0,81.4559,0.0001,0,5.54082
18:27:1511,11,81.4559,5.73029,5.54082,56.8059,18:27:15,39.0336,69.7339,1.74883,0,56.8059,0,81.4559,0,0.0001,5.54082
18:27:1611,11,81.4559,5.73029,5.54082,56.8059,18:27:16,39.0336,69.7339,1.85388,0,56.8059,0,81.4559,0,0,5.54082
18:27:5311,11,81.4559,5.73029,5.54082,56.8074,18:27:53,38.3165,70.8119,1.29079,0,56.8074,0,81.4559,0.0015,0.0015,5.54082
18:27:5511,11,81.4559,5.73029,5.54082,56.8093,18:27:55,38.3165,70.8119,1.57153,0,56.8092,0,81.4559,0.0019,0.0018,5.54082
18:27:5611,11,81.4559,5.73029,5.54082,56.8114,18:27:56,38.3165,70.8119,1.73089,0,56.8099,0,81.4559,0.0021,0.0007,5.54082
18:29:1211,11,81.4559,5.73029,5.54082,56.8225,18:29:12,37.6752,69.4974,1.29045,0,56.8222,0,81.4559,0.0111,0.0123,5.54082
18:29:1311,11,81.4559,5.73029,5.54082,56.8231,18:29:13,37.6752,69.4974,1.50786,0,56.823,0,81.4559,0.0006,0.0008,5.54082
18:29:3611,11,81.4559,5.73029,5.54082,56.8292,18:29:36,39.085,69.7435,1.28749,0,56.8292,0,81.4559,0.0061,0.0062,5.54082
18:29:3711,11,81.4559,5.73029,5.54082,56.8295,18:29:37,39.085,69.7435,1.33636,0,56.8292,0,81.4559,0.0003,0,5.54082
18:29:3911,11,81.4559,5.73029,5.54082,56.8304,18:29:39,39.085,69.7435,1.71306,0,56.8303,0,81.4559,0.0009,0.0011,5.54082
18:29:4211,11,81.4559,5.73029,5.54082,56.8307,18:29:42,39.085,69.7435,1.97943,0,56.8307,0,81.4559,0.0003,0.0004,5.54082
18:29:4411,11,81.4559,5.73029,5.54082,56.8308,18:29:44,39.085,69.7435,2.05685,0,56.8308,0,81.4559,0.0001,0.0001,5.54082
18:29:4511,11,81.4559,5.73029,5.54082,56.8309,18:29:45,39.085,69.7435,2.0825,0,56.8309,0,81.4559,0.0001,0.0001,5.54082
18:29:4611,11,81.4559,5.73029,5.54082,56.831,18:29:46,39.085,69.7435,2.1022,0,56.8309,0,81.4559,0.0001,0,5.54082
18:29:5311,11,81.4559,5.73029,5.54082,56.8319,18:29:53,39.4384,69.9201,1.31517,0,56.8318,0,81.4559,0.0009,0.0009,5.54082
18:29:5411,11,81.4559,5.73029,5.54082,56.8321,18:29:54,39.4384,69.9201,1.55008,0,56.832,0,81.4559,0.0002,0.0002,5.54082
18:30:3111,11,81.4559,5.73029,5.54082,56.8593,18:30:31,47.0541,68.5,1.25483,0,56.8586,0,81.4559,0.0272,0.0266,5.54082
18:30:3211,11,81.4559,5.73029,5.54082,56.861,18:30:32,47.0541,68.5,1.44511,0,56.8604,0,81.4559,0.0017,0.0018,5.54082
18:31:2611,11,81.4559,5.73029,5.54082,56.8646,18:31:26,39.1107,70.8046,1.49942,0,56.8642,0,81.4559,0.0036,0.0038,5.54082
18:31:2711,11,81.4559,5.73029,5.54082,56.8649,18:31:27,39.1107,70.8046,1.67206,0,56.8648,0,81.4559,0.0003,0.0006,5.54082
18:31:2811,11,81.4559,5.73029,5.54082,56.865,18:31:28,39.1107,70.8046,1.79925,0,56.865,0,81.4559,0.0001,0.0002,5.54082
18:31:4611,11,81.4559,5.73029,5.54082,56.8655,18:31:46,46.5908,67.7978,1.28325,0,56.8655,0,81.4559,0.0005,0.0005,5.54082
18:34:3411,11,83.2986,5.73029,5.54082,58.4703,18:34:34,37.8518,70.3445,1.30555,-1.11812,57.1222,2.03952,82.4449,1.6048,0.2567,5.54082
18:34:3711,11,95.4456,5.73029,5.54082,73.9712,18:34:37,28.2844,71.848,1.31418,-1.42496,71.4204,4.60747,92.2757,15.5009,14.2982,5.54082
18:34:3811,11,100.224,5.73029,5.54082,79.2197,18:34:38,23.5853,72.0238,1.37486,-1.76713,75.0707,4.10334,97.0009,5.2485,3.6503,5.54082
18:34:3911,11,101.645,5.73029,5.54082,80.8807,18:34:39,20.4921,70.723,1.49342,-1.89226,79.3895,2.85708,100.367,1.661,4.3188,5.54082
18:34:4111,11,107.655,5.73029,5.54082,88.6908,18:34:41,13.9407,70.6292,1.49091,-1.59234,87.0429,3.54166,106.955,7.8101,7.6534,5.54082
18:34:4211,11,111.171,5.73029,5.54082,93.7189,18:34:42,10.4383,70.5422,1.43772,-1.55961,93.458,3.57276,110.458,5.0281,6.4151,5.54082
18:34:4311,11,114.205,5.73029,5.54082,98.7803,18:34:43,7.01561,70.7411,1.52954,-1.46646,98.5743,3.20578,113.888,5.0614,5.1163,5.54082
18:34:4511,11,119.561,5.73029,5.54082,108.003,18:34:45,1.58658,70.8252,0.7697,-2.01415,107.526,1.55872,119.357,9.2227,8.9517,5.54082
18:34:4611,11,120.72,5.73029,5.54082,112.054,18:34:46,1.60148,70.0615,-0.105153,1.99634,110.492,1.15398,120.398,4.051,2.966,5.54082
18:34:4711,11,124.012,5.73029,5.54082,119.261,18:34:47,3.12054,69.7171,-0.909006,1.77082,115.168,1.80627,121.958,7.207,4.676,5.54082
18:34:4811,11,126.04,5.73029,5.54082,121.751,18:34:48,5.29599,69.5007,-0.117684,1.57559,119.348,2.73799,124.148,2.49,4.18,5.54082
18:34:5011,11,129.794,5.73029,5.54082,127.696,18:34:50,10.312,69.996,0.114104,1.62243,127.13,2.79689,129.205,5.945,7.782,5.54082
18:34:5111,11,132.782,5.73029,5.54082,130.99,18:34:51,13.5378,69.4818,1.2191,1.70764,130.601,3.19003,132.473,3.294,3.471,5.54082
18:34:5211,11,135.298,5.73029,5.54082,135.9,18:34:52,16.0835,69.505,1.33285,1.37553,135.345,2.57472,135.032,4.91,4.744,5.54082
18:34:5411,11,142.477,5.73029,5.54082,148.173,18:34:54,23.0285,70.284,1.53186,1.7387,147.073,3.5975,142.13,12.273,11.728,5.54082
18:34:5511,11,146.746,5.73029,5.54082,154.602,18:34:55,25.9471,69.9743,1.66948,1.52711,152.068,2.8578,145.073,6.429,4.995,5.54082
18:34:5611,11,148.45,5.73029,5.54082,156.539,18:34:56,28.9924,70.3909,1.8488,1.41927,156.041,3.04268,148.148,1.937,3.973,5.54082
18:34:5711,11,152.058,5.73029,5.54082,162.54,18:34:57,31.7436,70.5434,1.85092,1.62934,159.896,2.38866,150.909,6.001,3.855,5.54082
18:34:5911,11,153.192,5.73029,5.54082,167.721,18:34:59,32.9494,70.5701,-2.05203,-1.08228,167.258,1.2433,153.059,5.181,7.362,5.54082
18:35:0411,11,165.881,5.73029,5.54082,193.303,18:35:04,21.1348,69.9314,2.41334,-1.88553,191.706,2.38178,165.042,25.582,24.448,5.54082
18:35:0511,11,168.587,5.73029,5.54082,197.471,18:35:05,18.9225,69.0176,1.98117,-1.70046,195.525,2.44761,167.448,4.168,3.819,5.54082
18:35:0611,11,170.824,5.73029,5.54082,201.593,18:35:06,16.5761,69.2885,1.96424,-1.4422,199.479,1.98462,169.817,4.122,3.954,5.54082
18:35:0711,11,172.257,5.73029,5.54082,203.6,18:35:07,14.413,69.6387,1.9739,-1.36598,203.167,2.47872,172.009,2.007,3.688,5.54082
18:35:1111,11,180.596,5.73029,5.54082,219.151,18:35:11,8.52923,69.7045,-0.318155,1.94688,217.753,1.85291,179.896,15.551,14.586,5.54082
18:35:1411,11,188.221,5.73029,5.54082,235.107,18:35:14,14.9991,69.1569,0.564165,1.39952,231.289,1.90153,186.452,15.956,13.536,5.54082
18:35:1511,11,188.93,5.73029,5.54082,236.577,18:35:15,17.1199,69.3016,0.552247,1.51442,235.666,2.38324,188.58,1.47,4.377,5.54082
18:35:1611,11,191.656,5.73029,5.54082,242.688,18:35:16,18.8027,69.9797,0.642028,0.708978,240.204,1.69308,190.469,6.111,4.538,5.54082
18:35:1711,11,195.321,5.73029,5.54082,248.498,18:35:17,20.8599,70.6129,1.17324,1.69326,244.199,2.91536,192.737,5.81,3.995,5.54082
18:35:2011,11,202.429,5.73029,5.54082,260.124,18:35:20,28.7694,70.159,1.65906,1.44938,258.298,3.11436,200.706,11.626,14.099,5.54082
18:35:2111,11,204.346,5.73029,5.54082,262.899,18:35:21,31.6633,70.7217,1.91475,1.37933,261.906,2.37183,203.655,2.775,3.608,5.54082
18:35:2411,11,209.116,5.73029,5.54082,269.758,18:35:24,30.6439,70.66,-2.56374,-1.46403,267.048,1.98756,207.903,6.859,5.142,5.54082
18:35:2511,11,210.405,5.73029,5.54082,272.409,18:35:25,28.5206,70.5942,-2.96515,-1.63799,271.746,2.43179,210.03,2.651,4.698,5.54082
18:35:2611,11,212.839,5.73029,5.54082,277.212,18:35:26,25.9535,70.6507,2.86429,-1.48515,276.21,2.4046,212.602,4.803,4.464,5.54082
18:35:2811,11,218.297,5.73029,5.54082,286.571,18:35:28,20.4207,70.4198,2.39766,-1.75819,286.527,2.9339,218.151,9.359,10.317,5.54082
18:35:3011,11,223.79,5.73029,5.54082,300.871,18:35:30,16.7855,70.1277,1.76419,-1.75647,295.762,2.21846,221.856,14.3,9.235,5.54082
18:35:3111,11,224.623,5.73029,5.54082,302.925,18:35:31,14.3869,69.3679,1.70206,-1.64662,302.752,2.35678,224.38,2.054,6.99,5.54082
18:35:3311,11,230.875,5.73029,5.54082,315.427,18:35:33,8.61497,69.995,1.54902,-1.71701,314.881,2.37743,230.288,12.502,12.129,5.54082
18:35:3811,11,239.277,5.73029,5.54082,335.858,18:35:38,3.60705,70.3339,-0.530867,2.07352,335.858,2.0775,239.277,20.431,20.977,5.54082
18:35:4011,11,243.293,5.73029,5.54082,343.247,18:35:40,7.32577,69.4085,0.629216,1.95942,343.161,2.3622,243.172,7.389,7.303,5.54082
18:35:4211,11,249.392,5.73029,5.54082,352.585,18:35:42,12.6366,68.6188,1.33183,1.48218,350.858,1.63445,248.597,9.338,7.697,5.54082
18:35:4311,11,250.944,5.73029,5.54082,355.794,18:35:43,14.2744,68.8394,0.881219,1.42451,354.771,1.84651,250.25,3.209,3.913,5.54082
18:35:4411,11,252.789,5.73029,5.54082,359.022,18:35:44,16.5239,68.7078,1.84582,1.81104,358.687,2.65491,252.524,3.228,3.916,5.54082
18:35:4611,11,257.969,5.73029,5.54082,366.33,18:35:46,21.4225,69.7775,2.16371,1.14936,365.58,2.47233,257.728,7.308,6.893,5.54082
18:35:4711,11,260.819,5.73029,5.54082,371.36,18:35:47,23.6162,70.1412,1.36817,1.54542,370.16,2.35733,259.969,5.03,4.58,5.54082
18:35:4911,11,265.551,5.73029,5.54082,379.741,18:35:49,27.88,69.8933,1.34519,1.6514,377.228,2.10346,264.243,8.381,7.068,5.54082
18:35:5011,11,266.334,5.73029,5.54082,381.157,18:35:50,29.7462,69.8916,2.06296,1.48746,380.916,2.08617,266.112,1.416,3.688,5.54082
18:35:5111,11,269.586,5.73029,5.54082,387.011,18:35:51,32.4668,70.0016,2.28788,1.58176,384.158,2.31047,268.836,5.854,3.242,5.54082
18:35:5211,11,271.842,5.73029,5.54082,391.882,18:35:52,32.9569,70.0446,-2.70378,-1.43198,387.973,1.17555,269.793,4.871,3.815,5.54082
